T10
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                226492481,      "154",  419925.506947,  7622785.289338, 592.575379,     "",     26-04-2022/10:36:34.0   ,       MEAS;
                226492482,      "155",  419925.523425,  7622785.287981, 592.489735,     "",     26-04-2022/10:36:42.0   ,       MEAS;
                226492483,      "156",  419903.595461,  7622767.279335, 592.534508,     "",     26-04-2022/10:37:36.0   ,       MEAS;
                226492484,      "157",  419903.604645,  7622767.292476, 592.445068,     "",     26-04-2022/10:37:46.0   ,       MEAS;
                226492485,      "158",  419901.022257,  7622773.274640, 592.603808,     "",     26-04-2022/10:38:12.0   ,       MEAS;
                226492486,      "159",  419901.008309,  7622773.282670, 592.488935,     "",     26-04-2022/10:38:22.0   ,       MEAS;
                226492487,      "160",  419899.846407,  7622778.781205, 592.713739,     "",     26-04-2022/10:38:43.0   ,       MEAS;
                226492488,      "161",  419899.827966,  7622778.774250, 592.605231,     "",     26-04-2022/10:39:03.0   ,       MEAS;
                226492489,      "162",  419881.087700,  7622762.058119, 592.489766,     "",     26-04-2022/10:42:57.0   ,       MEAS;
                226492490,      "163",  419881.076479,  7622762.062427, 592.406523,     "",     26-04-2022/10:43:05.0   ,       MEAS;
                226492491,      "164",  419878.672265,  7622771.086696, 592.440272,     "",     26-04-2022/10:43:34.0   ,       MEAS;
                226492492,      "165",  419878.694727,  7622771.092066, 592.396111,     "",     26-04-2022/10:43:43.0   ,       MEAS;
                226492493,      "166",  419894.063508,  7622718.808446, 592.345413,     "",     26-04-2022/10:49:51.0   ,       MEAS;
                226492420,      "101",  419871.000000,  7622744.000000, 595.000000,     "",     26-04-2022/09:29:35.0   ,       FIX;
                226492425,      "101",  419871.000000,  7622744.000000, 595.000000,     "",     26-04-2022/09:35:51.0   ,       FIX;
                226492419,      "TS1",  420569.000000,  7622448.000000, 583.000000,     "",     26-04-2022/09:27:36.0   ,       FIX;
                226492424,      "TS1",  419837.000000,  7622736.000000, 593.000000,     "",     26-04-2022/09:32:48.0   ,       FIX;
