TP05
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                8388673,        "159",    412885.025955,  7620438.989221, 789.1716                                                                                        48,     "",     12-04-2022/11:46:33.0   ,       MEAS;
                8388674,        "160",    412884.996923,  7620438.986093, 789.1396                                                                                        99,     "",     12-04-2022/11:46:50.0   ,       MEAS;
                8388675,        "161",    412910.356486,  7620445.303842, 789.2088                                                                                        55,     "",     12-04-2022/11:48:57.0   ,       MEAS;
                8388676,        "162",    412910.345987,  7620445.297656, 789.1665                                                                                        46,     "",     12-04-2022/11:49:17.0   ,       MEAS;
                8388677,        "163",    412935.369652,  7620452.478679, 789.3504                                                                                        86,     "",     12-04-2022/11:52:21.0   ,       MEAS;
                8388678,        "164",    412935.349611,  7620452.491153, 789.3008                                                                                        13,     "",     12-04-2022/11:52:53.0   ,       MEAS;
                8388679,        "165",    412938.564945,  7620447.395012, 789.2807                                                                                        59,     "",     12-04-2022/11:54:23.0   ,       MEAS;
                8388680,        "166",    412938.582152,  7620447.426780, 789.1417                                                                                        45,     "",     12-04-2022/11:55:06.0   ,       MEAS;
                8388681,        "167",    412915.674733,  7620437.102474, 789.2086                                                                                        50,     "",     12-04-2022/11:56:12.0   ,       MEAS;
                8388682,        "168",    412915.699080,  7620437.107498, 789.1647                                                                                        44,     "",     12-04-2022/11:56:58.0   ,       MEAS;
                8388683,        "169",    412892.644674,  7620427.355407, 789.4633                                                                                        26,     "",     12-04-2022/11:58:19.0   ,       MEAS;
                8388684,        "170",    412892.624788,  7620427.304289, 789.3140                                                                                        64,     "",     12-04-2022/11:59:16.0   ,       MEAS;
                8388685,        "171",    412869.812054,  7620417.458788, 789.4123                                                                                        30,     "",     12-04-2022/12:02:40.0   ,       MEAS;
                8388686,        "172",    412869.833952,  7620417.453486, 789.3464                                                                                        92,     "",     12-04-2022/12:02:51.0   ,       MEAS;
                8388687,        "173",    412846.519255,  7620407.761745, 789.1646                                                                                        51,     "",     12-04-2022/12:04:24.0   ,       MEAS;
                8388688,        "174",    412846.458568,  7620407.805117, 789.1022                                                                                        99,     "",     12-04-2022/12:04:36.0   ,       MEAS;
                8388689,        "175",    412823.514454,  7620398.547799, 789.2838                                                                                        51,     "",     12-04-2022/12:05:57.0   ,       MEAS;
                8388690,        "176",    412823.543037,  7620398.646445, 789.2603                                                                                        72,     "",     12-04-2022/12:06:17.0   ,       MEAS;
                8388691,        "177",    412735.742775,  7620482.472753, 789.5417                                                                                        39,     "",     12-04-2022/12:16:50.0   ,       MEAS;
                8388692,        "178",    412735.727902,  7620482.462548, 789.4761                                                                                        52,     "",     12-04-2022/12:17:09.0   ,       MEAS;
                8388693,        "179",    412738.724190,  7620484.561244, 789.2691                                                                                        95,     "",     12-04-2022/12:17:46.0   ,       MEAS;
                8388694,        "180",    412738.602030,  7620484.598092, 789.1949                                                                                        82,     "",     12-04-2022/12:19:12.0   ,       MEAS;
                8388695,        "181",    412748.469071,  7620488.381599, 789.0562                                                                                        91,     "",     12-04-2022/12:21:44.0   ,       MEAS;
                8388696,        "182",    412748.499838,  7620488.393609, 788.9436                                                                                        91,     "",     12-04-2022/12:22:08.0   ,       MEAS;
                8388612,        "101",    412784.000000,  7620447.000000, 783.0000                                                                                        00,     "",     12-04-2022/09:40:47.0   ,       FIX;
                8388611,        "TS1",    412814.000000,  7620431.000000, 789.0000                                                                                        00,     "",     12-04-2022/09:38:18.0   ,       FIX;
                



