EP7
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                58720317,       "155",  419500.663114,  7624377.638085, 593.4782                                                                                        67,     "",     15-04-2022/05:15:05.0   ,       MEAS;
                58720318,       "156",  419500.572623,  7624377.584763, 593.4965                                                                                        30,     "",     15-04-2022/05:15:19.0   ,       MEAS;
                58720319,       "157",  419501.749435,  7624375.308992, 593.8932                                                                                        22,     "",     15-04-2022/05:15:47.0   ,       MEAS;
                58720320,       "158",  419501.638648,  7624375.177917, 593.8404                                                                                        70,     "",     15-04-2022/05:16:00.0   ,       MEAS;
                58720321,       "159",  419502.094870,  7624371.680684, 594.3143                                                                                        20,     "",     15-04-2022/05:16:27.0   ,       MEAS;
                58720322,       "160",  419502.142506,  7624371.718786, 594.2169                                                                                        26,     "",     15-04-2022/05:16:58.0   ,       MEAS;
                58720323,       "161",  419513.223799,  7624374.692994, 594.1470                                                                                        28,     "",     15-04-2022/05:18:21.0   ,       MEAS;
                58720324,       "162",  419513.212927,  7624374.717129, 594.0215                                                                                        71,     "",     15-04-2022/05:18:31.0   ,       MEAS;
                58720325,       "163",  419512.858472,  7624378.234556, 593.8610                                                                                        16,     "",     15-04-2022/05:18:52.0   ,       MEAS;
                58720326,       "164",  419512.719978,  7624378.235438, 593.8143                                                                                        79,     "",     15-04-2022/05:19:02.0   ,       MEAS;
                58720327,       "165",  419512.663890,  7624381.307103, 594.1800                                                                                        61,     "",     15-04-2022/05:19:41.0   ,       MEAS;
                58720328,       "166",  419512.806266,  7624381.304383, 593.9549                                                                                        83,     "",     15-04-2022/05:20:00.0   ,       MEAS;
                58720329,       "167",  419515.649231,  7624379.793005, 594.0870                                                                                        68,     "",     15-04-2022/05:20:56.0   ,       MEAS;
                58720330,       "168",  419515.771474,  7624379.757208, 593.8918                                                                                        01,     "",     15-04-2022/05:21:19.0   ,       MEAS;
                58720331,       "169",  419515.190481,  7624378.163510, 593.7527                                                                                        58,     "",     15-04-2022/05:21:44.0   ,       MEAS;
                58720332,       "170",  419515.160776,  7624378.147519, 593.6700                                                                                        48,     "",     15-04-2022/05:21:58.0   ,       MEAS;
                58720333,       "171",  419516.102310,  7624374.759179, 594.1556                                                                                        38,     "",     15-04-2022/05:22:53.0   ,       MEAS;
                58720334,       "172",  419516.000680,  7624374.791188, 594.1367                                                                                        63,     "",     15-04-2022/05:23:14.0   ,       MEAS;
                58720335,       "173",  419463.801963,  7624468.993509, 602.2779                                                                                        19,     "",     15-04-2022/05:29:39.0   ,       MEAS;
                58720336,       "174",  419463.877845,  7624468.999781, 602.2209                                                                                        32,     "",     15-04-2022/05:29:54.0   ,       MEAS;
                58720337,       "175",  419467.954721,  7624454.072539, 600.7373                                                                                        82,     "",     15-04-2022/05:30:23.0   ,       MEAS;
                58720338,       "176",  419467.931711,  7624453.974998, 600.6807                                                                                        66,     "",     15-04-2022/05:30:34.0   ,       MEAS;
                58720339,       "177",  419473.142949,  7624429.500389, 598.5010                                                                                        69,     "",     15-04-2022/05:31:22.0   ,       MEAS;
                58720340,       "178",  419473.147978,  7624429.450543, 598.4362                                                                                        63,     "",     15-04-2022/05:31:33.0   ,       MEAS;
                58720341,       "179",  419479.166537,  7624404.263331, 596.1951                                                                                        57,     "",     15-04-2022/05:32:23.0   ,       MEAS;
                58720342,       "180",  419479.122224,  7624404.217496, 596.1405                                                                                        96,     "",     15-04-2022/05:33:07.0   ,       MEAS;
                58720343,       "181",  419483.279333,  7624404.868452, 596.0856                                                                                        96,     "",     15-04-2022/05:34:47.0   ,       MEAS;
                58720344,       "182",  419483.232818,  7624404.857336, 596.0250                                                                                        70,     "",     15-04-2022/05:34:57.0   ,       MEAS;
                58720345,       "183",  419477.012198,  7624420.743103, 597.6353                                                                                        08,     "",     15-04-2022/05:35:39.0   ,       MEAS;
                58720346,       "184",  419477.024092,  7624420.682953, 597.5891                                                                                        98,     "",     15-04-2022/05:35:48.0   ,       MEAS;
                58720347,       "185",  419468.032786,  7624442.039329, 599.8966                                                                                        01,     "",     15-04-2022/05:36:32.0   ,       MEAS;
                58720348,       "186",  419468.130485,  7624442.030165, 599.7169                                                                                        82,     "",     15-04-2022/05:36:47.0   ,       MEAS;
                58720349,       "187",  419461.838238,  7624469.403130, 602.3153                                                                                        87,     "",     15-04-2022/05:37:41.0   ,       MEAS;
                58720350,       "188",  419461.865564,  7624469.328708, 602.2396                                                                                        25,     "",     15-04-2022/05:37:50.0   ,       MEAS;
                58720351,       "189",  419490.112537,  7624480.268732, 602.7469                                                                                        09,     "",     15-04-2022/05:38:47.0   ,       MEAS;
                58720352,       "190",  419490.097370,  7624480.199848, 602.6925                                                                                        36,     "",     15-04-2022/05:38:59.0   ,       MEAS;
                58720353,       "191",  419494.231148,  7624457.294774, 600.3869                                                                                        39,     "",     15-04-2022/05:39:42.0   ,       MEAS;
                58720354,       "192",  419494.207238,  7624457.242579, 600.3551                                                                                        65,     "",     15-04-2022/05:39:50.0   ,       MEAS;
                58720355,       "193",  419496.898590,  7624433.286065, 597.9318                                                                                        23,     "",     15-04-2022/05:40:31.0   ,       MEAS;
                58720356,       "194",  419496.926084,  7624433.298255, 597.8930                                                                                        75,     "",     15-04-2022/05:40:41.0   ,       MEAS;
                58720357,       "195",  419499.044859,  7624407.073571, 595.9110                                                                                        19,     "",     15-04-2022/05:41:25.0   ,       MEAS;
                58720358,       "196",  419498.994567,  7624407.063076, 595.8564                                                                                        64,     "",     15-04-2022/05:41:33.0   ,       MEAS;
                58720359,       "197",  419509.490022,  7624409.027643, 595.6358                                                                                        33,     "",     15-04-2022/05:42:06.0   ,       MEAS;
                58720360,       "198",  419509.408669,  7624408.954092, 595.5866                                                                                        76,     "",     15-04-2022/05:42:17.0   ,       MEAS;
                58720361,       "199",  419505.119434,  7624433.560933, 597.8001                                                                                        78,     "",     15-04-2022/05:43:02.0   ,       MEAS;
                58720362,       "200",  419505.256137,  7624433.637636, 597.6912                                                                                        49,     "",     15-04-2022/05:43:17.0   ,       MEAS;
                58720363,       "201",  419502.373805,  7624458.006328, 599.9324                                                                                        39,     "",     15-04-2022/05:44:07.0   ,       MEAS;
                58720364,       "202",  419502.472352,  7624457.955392, 599.8470                                                                                        42,     "",     15-04-2022/05:44:19.0   ,       MEAS;
                58720365,       "203",  419498.945426,  7624483.261982, 602.6166                                                                                        33,     "",     15-04-2022/05:45:02.0   ,       MEAS;
                58720366,       "204",  419498.897325,  7624483.151669, 602.5553                                                                                        85,     "",     15-04-2022/05:45:17.0   ,       MEAS;
                58720367,       "205",  419504.317963,  7624484.074679, 602.6432                                                                                        84,     "",     15-04-2022/05:45:42.0   ,       MEAS;
                58720368,       "206",  419504.279736,  7624484.029646, 602.5289                                                                                        27,     "",     15-04-2022/05:46:01.0   ,       MEAS;
                58720369,       "207",  419510.215133,  7624458.437798, 599.8733                                                                                        41,     "",     15-04-2022/05:47:06.0   ,       MEAS;
                58720370,       "208",  419510.326256,  7624458.438711, 599.7864                                                                                        22,     "",     15-04-2022/05:47:18.0   ,       MEAS;
                58720371,       "209",  419513.245704,  7624434.816087, 597.6282                                                                                        62,     "",     15-04-2022/05:48:10.0   ,       MEAS;
                58720372,       "210",  419513.295656,  7624434.823055, 597.6177                                                                                        88,     "",     15-04-2022/05:48:20.0   ,       MEAS;
                58720373,       "211",  419514.260209,  7624409.649695, 595.4813                                                                                        33,     "",     15-04-2022/05:49:05.0   ,       MEAS;
                58720374,       "212",  419514.345187,  7624409.621270, 595.4028                                                                                        12,     "",     15-04-2022/05:49:14.0   ,       MEAS;
                58720375,       "213",  419431.031307,  7624379.626048, 596.4268                                                                                        95,     "",     15-04-2022/05:53:19.0   ,       MEAS;
                58720260,       "101",  419446.000000,  7624344.000000, 612.0000                                                                                        00,     "",     15-04-2022/04:06:47.0   ,       FIX;
                58720259,       "TS1",  419458.000000,  7624385.000000, 596.0000                                                                                        00,     "",     15-04-2022/04:02:58.0   ,       FIX;

