TP14
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                41943071,       "125",  423170.066555,  7628801.457915, 2.226413,       "",     14-04-2022/05:02:20.0   ,       MEAS;
                41943072,       "126",  423183.966174,  7628833.797428, 0.801517,       "",     14-04-2022/05:12:14.0   ,       MEAS;
                41943073,       "127",  423183.964189,  7628833.800841, 0.772065,       "",     14-04-2022/05:13:01.0   ,       MEAS;
                41943074,       "128",  423205.357992,  7628822.675441, 0.934298,       "",     14-04-2022/05:14:55.0   ,       MEAS;
                41943075,       "129",  423205.372330,  7628822.659447, 0.852934,       "",     14-04-2022/05:15:12.0   ,       MEAS;
                41943076,       "130",  423227.610542,  7628811.307449, 1.253048,       "",     14-04-2022/05:16:12.0   ,       MEAS;
                41943077,       "131",  423227.598001,  7628811.322609, 1.099649,       "",     14-04-2022/05:16:32.0   ,       MEAS;
                41943078,       "132",  423249.426126,  7628796.739872, 1.308126,       "",     14-04-2022/05:17:44.0   ,       MEAS;
                41943079,       "133",  423249.423042,  7628796.765275, 1.233062,       "",     14-04-2022/05:18:19.0   ,       MEAS;
                41943080,       "134",  423201.194303,  7628815.882271, 0.949330,       "",     14-04-2022/05:22:46.0   ,       MEAS;
                41943081,       "135",  423201.202907,  7628815.919236, 0.906754,       "",     14-04-2022/05:23:05.0   ,       MEAS;
                41943082,       "136",  423220.637568,  7628800.074454, 1.439320,       "",     14-04-2022/05:26:09.0   ,       MEAS;
                41943083,       "137",  423220.534147,  7628800.021633, 1.400546,       "",     14-04-2022/05:26:30.0   ,       MEAS;
                41943084,       "138",  423240.024696,  7628784.514441, 1.641391,       "",     14-04-2022/05:27:51.0   ,       MEAS;
                41943085,       "139",  423240.075011,  7628784.467045, 1.628626,       "",     14-04-2022/05:28:33.0   ,       MEAS;
                41943086,       "140",  423260.019788,  7628768.132712, 1.461186,       "",     14-04-2022/05:29:53.0   ,       MEAS;
                41943087,       "141",  423260.042092,  7628768.072311, 1.429355,       "",     14-04-2022/05:30:41.0   ,       MEAS;
                41943088,       "142",  423190.298374,  7628841.570016, 0.498568,       "",     14-04-2022/05:35:57.0   ,       MEAS;
                41943089,       "143",  423190.338355,  7628841.602589, 0.476507,       "",     14-04-2022/05:36:32.0   ,       MEAS;
                41943090,       "144",  423208.824531,  7628825.074964, 0.451384,       "",     14-04-2022/05:38:21.0   ,       MEAS;
                41943091,       "145",  423208.805428,  7628825.021063, 0.392836,       "",     14-04-2022/05:38:42.0   ,       MEAS;
                41943092,       "146",  423228.263817,  7628809.408914, 1.030645,       "",     14-04-2022/05:40:01.0   ,       MEAS;
                41943093,       "147",  423228.265657,  7628809.444593, 0.945331,       "",     14-04-2022/05:40:26.0   ,       MEAS;
                41943094,       "148",  423249.336784,  7628794.500599, 1.108365,       "",     14-04-2022/05:42:25.0   ,       MEAS;
                41943095,       "149",  423249.423041,  7628794.475610, 1.008862,       "",     14-04-2022/05:42:42.0   ,       MEAS;
                41943096,       "150",  423081.671699,  7628845.830360, 3.592831,       "",     14-04-2022/06:01:20.0   ,       MEAS;
                41943100,       "101", , , ,"", 14-04-2022/08:41:19.0   ,      MEAS;
                41943044,       "101",  423130.000000,  7628814.000000, 515.000000,     "",     14-04-2022/04:26:18.0   ,       FIX;
                41943043,       "TS1",  423175.000000,  7628805.000000, 1.434000,       "",     14-04-2022/04:22:28.0   ,       FIX;
                41943098,       "TS1",  419481.000000,  7624366.000000, 662.000000,     "",     14-04-2022/08:41:18.0   ,       FIX;
                41943102,       "TS1",  423175.000000,  7628805.000000, 1.434000,       "",     14-04-2022/14:10:08.0   ,       FIX;
