TP11
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                125829125,      "101",  ,       ,       589.806780,     "",    03-08-2020/08:02:19.0    ,       MEAS;
                125829128,      "102",  420214.673265,  7622728.525196, 589.752934,     "",     03-08-2020/08:05:50.0   ,       MEAS;
                125829129,      "103",  420214.725727,  7622728.391286, 589.524656,     "",     03-08-2020/08:06:09.0   ,       MEAS;
                125829130,      "104",  420216.370451,  7622732.096341, 589.157142,     "",     03-08-2020/08:06:46.0   ,       MEAS;
                125829131,      "105",  420216.369541,  7622732.067949, 589.138309,     "",     03-08-2020/08:07:06.0   ,       MEAS;
                125829132,      "106",  420218.212732,  7622733.417622, 589.631105,     "",     03-08-2020/08:07:37.0   ,       MEAS;
                125829133,      "107",  420218.205728,  7622733.304779, 589.404548,     "",     03-08-2020/08:07:51.0   ,       MEAS;
                125829134,      "108",  420225.351606,  7622743.044486, 589.550600,     "",     03-08-2020/08:08:35.0   ,       MEAS;
                125829135,      "109",  420225.428633,  7622743.038678, 589.481346,     "",     03-08-2020/08:08:55.0   ,       MEAS;
                125829136,      "110",  420223.208954,  7622733.607254, 587.895731,     "",     03-08-2020/08:09:55.0   ,       MEAS;
                125829137,      "111",  420223.293917,  7622733.586820, 587.872123,     "",     03-08-2020/08:10:14.0   ,       MEAS;
                125829138,      "112",  420215.047646,  7622723.347412, 589.577585,     "",     03-08-2020/08:11:48.0   ,       MEAS;
                125829139,      "113",  420215.049533,  7622723.477320, 589.425169,     "",     03-08-2020/08:12:09.0   ,       MEAS;
                125829140,      "114",  420226.816677,  7622730.452941, 589.446029,     "",     03-08-2020/08:13:04.0   ,       MEAS;
                125829141,      "115",  420226.825045,  7622730.493587, 589.304854,     "",     03-08-2020/08:13:22.0   ,       MEAS;
                125829142,      "116",  420227.063244,  7622730.732560, 589.180426,     "",     03-08-2020/08:14:00.0   ,       MEAS;
                125829143,      "117",  420227.066768,  7622730.749420, 589.092225,     "",     03-08-2020/08:14:19.0   ,       MEAS;
                125829144,      "118",  420227.525735,  7622731.068755, 589.452785,     "",     03-08-2020/08:14:51.0   ,       MEAS;
                125829145,      "119",  420227.525741,  7622731.065812, 589.360018,     "",     03-08-2020/08:15:19.0   ,       MEAS;
                125829146,      "120",  420251.356718,  7622699.034111, 589.119565,     "",     03-08-2020/08:21:03.0   ,       MEAS;
                125829147,      "121",  420251.404029,  7622699.003310, 588.973114,     "",     03-08-2020/08:21:21.0   ,       MEAS;
                125829148,      "122",  420250.823595,  7622699.261676, 588.223654,     "",     03-08-2020/08:21:53.0   ,       MEAS;
                125829149,      "123",  420250.595906,  7622699.130233, 587.600713,     "",     03-08-2020/08:25:53.0   ,       MEAS;
                125829150,      "124",  420249.553920,  7622698.968691, 589.117101,     "",     03-08-2020/08:26:46.0   ,       MEAS;
                125829151,      "125",  420249.563055,  7622698.997693, 588.999970,     "",     03-08-2020/08:27:20.0   ,       MEAS;
                125829152,      "126",  420230.907793,  7622677.669589, 589.151733,     "",     03-08-2020/08:28:37.0   ,       MEAS;
                125829153,      "127",  420230.939192,  7622677.691670, 589.032613,     "",     03-08-2020/08:28:51.0   ,       MEAS;
                125829154,      "128",  420241.352591,  7622688.846604, 588.085737,     "",     03-08-2020/08:30:01.0   ,       MEAS;
                125829155,      "129",  420241.559507,  7622688.823026, 587.524710,     "",     03-08-2020/08:30:26.0   ,       MEAS;
                125829156,      "130",  420251.721617,  7622696.108425, 589.307799,     "",     03-08-2020/08:32:32.0   ,       MEAS;
                125829157,      "131",  420251.682419,  7622696.077256, 589.233409,     "",     03-08-2020/08:32:45.0   ,       MEAS;
                125829158,      "132",  420243.726445,  7622686.474643, 589.005460,     "",     03-08-2020/08:33:38.0   ,       MEAS;
                125829159,      "133",  420243.692855,  7622686.444497, 588.901202,     "",     03-08-2020/08:34:01.0   ,       MEAS;
                125829160,      "134",  420242.859819,  7622685.388936, 587.598759,     "",     03-08-2020/08:34:57.0   ,       MEAS;
                125829161,      "135",  420242.942756,  7622685.444312, 587.560650,     "",     03-08-2020/08:35:19.0   ,       MEAS;
                125829162,      "136",  420241.115086,  7622684.932360, 589.063809,     "",     03-08-2020/08:35:57.0   ,       MEAS;
                125829163,      "137",  420241.090019,  7622684.914353, 588.964150,     "",     03-08-2020/08:36:21.0   ,       MEAS;
                125829164,      "138",  420133.640846,  7622676.529627, 591.221506,     "",     03-08-2020/08:59:11.0   ,       MEAS;
                125829165,      "139",  420133.509610,  7622676.484064, 591.171567,     "",     03-08-2020/08:59:41.0   ,       MEAS;
                125829166,      "140",  420157.560566,  7622677.040432, 590.784297,     "",     03-08-2020/09:01:02.0   ,       MEAS;
                125829167,      "141",  420157.511241,  7622677.010217, 590.704410,     "",     03-08-2020/09:01:21.0   ,       MEAS;
                125829168,      "142",  420181.334188,  7622676.125054, 590.148324,     "",     03-08-2020/09:02:13.0   ,       MEAS;
                125829169,      "143",  420181.301277,  7622676.100547, 590.104975,     "",     03-08-2020/09:02:28.0   ,       MEAS;
                125829170,      "144",  420207.552809,  7622676.052832, 589.735114,     "",     03-08-2020/09:03:54.0   ,       MEAS;
                125829171,      "145",  420207.521412,  7622675.966906, 589.645030,     "",     03-08-2020/09:04:29.0   ,       MEAS;
                125829172,      "146",  420225.685312,  7622687.805704, 589.349285,     "",     03-08-2020/09:06:29.0   ,       MEAS;
                125829173,      "147",  420225.715278,  7622687.608822, 589.253398,     "",     03-08-2020/09:06:50.0   ,       MEAS;
                125829174,      "148",  420207.768247,  7622669.860002, 589.824912,     "",     03-08-2020/09:08:28.0   ,       MEAS;
                125829175,      "149",  420207.821961,  7622669.826822, 589.781121,     "",     03-08-2020/09:08:43.0   ,       MEAS;
                125829176,      "150",  420184.786778,  7622659.703534, 590.682721,     "",     03-08-2020/09:10:01.0   ,       MEAS;
                125829177,      "151",  420184.823241,  7622659.696980, 590.647288,     "",     03-08-2020/09:10:24.0   ,       MEAS;
                125829178,      "152",  420161.245678,  7622651.760134, 591.536608,     "",     03-08-2020/09:11:29.0   ,       MEAS;
                125829179,      "153",  420161.247821,  7622651.659371, 591.462625,     "",     03-08-2020/09:11:51.0   ,       MEAS;
                125829180,      "154",  420136.970101,  7622644.048916, 592.367937,     "",     03-08-2020/09:12:54.0   ,       MEAS;
                125829181,      "155",  420136.948748,  7622644.042894, 592.355229,     "",     03-08-2020/09:13:16.0   ,       MEAS;
                125829182,      "156",  420143.111193,  7622626.928383, 593.185245,     "",     03-08-2020/09:14:15.0   ,       MEAS;
                125829183,      "157",  420143.152005,  7622627.047394, 593.163200,     "",     03-08-2020/09:14:38.0   ,       MEAS;
                125829184,      "158",  420165.719054,  7622637.023798, 592.084277,     "",     03-08-2020/09:15:28.0   ,       MEAS;
                125829185,      "159",  420165.763367,  7622637.050771, 592.028660,     "",     03-08-2020/09:15:51.0   ,       MEAS;
                125829186,      "160",  420192.158429,  7622645.082038, 591.038525,     "",     03-08-2020/09:16:54.0   ,       MEAS;
                125829187,      "161",  420192.208625,  7622645.130209, 590.995929,     "",     03-08-2020/09:17:09.0   ,       MEAS;
                125829188,      "162",  420213.133399,  7622655.456789, 589.828983,     "",     03-08-2020/09:18:07.0   ,       MEAS;
                125829189,      "163",  420213.132861,  7622655.451525, 589.757502,     "",     03-08-2020/09:18:35.0   ,       MEAS;
                125829190,      "164",  420235.127231,  7622676.000829, 589.336126,     "",     03-08-2020/09:20:11.0   ,       MEAS;
                125829191,      "165",  420235.075037,  7622675.865659, 589.298469,     "",     03-08-2020/09:20:26.0   ,       MEAS;
                125829192,      "166",  420234.874076,  7622678.607225, 589.345649,     "",     03-08-2020/09:23:17.0   ,       MEAS;
                125829124,      "101",  420213.000000,  7622694.000000, 590.000000,     "",     03-08-2020/08:02:18.0   ,       FIX;
                125829123,      "TS2",  420214.000000,  7622666.000000, 590.000000,     "",     03-08-2020/07:58:12.0   ,       FIX;

