TP5
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                33554437,       "101",  ,       ,       786.220011,     "",    29-07-2020/08:18:38.0    ,       MEAS;
                33554440,       "1",    412746.666001,  7620462.206381, 786.450647,     "",     29-07-2020/08:37:19.0   ,       MEAS;
                33554441,       "2",    412746.702594,  7620462.196767, 786.381376,     "",     29-07-2020/08:38:16.0   ,       MEAS;
                33554442,       "3",    412747.331556,  7620464.549696, 786.054974,     "",     29-07-2020/08:39:15.0   ,       MEAS;
                33554443,       "4",    412747.332486,  7620464.574459, 786.052573,     "",     29-07-2020/08:39:46.0   ,       MEAS;
                33554444,       "5",    412745.709637,  7620464.381855, 786.120967,     "",     29-07-2020/08:41:26.0   ,       MEAS;
                33554445,       "6",    412745.589292,  7620464.393652, 786.122162,     "",     29-07-2020/08:41:57.0   ,       MEAS;
                33554446,       "7",    412743.910282,  7620465.702112, 786.469251,     "",     29-07-2020/08:43:06.0   ,       MEAS;
                33554447,       "8",    412743.919527,  7620465.693659, 786.440119,     "",     29-07-2020/08:43:31.0   ,       MEAS;
                33554448,       "9",    412747.568181,  7620467.353417, 786.435103,     "",     29-07-2020/08:44:14.0   ,       MEAS;
                33554449,       "10",   412747.556827,  7620467.352135, 786.397734,     "",     29-07-2020/08:45:03.0   ,       MEAS;
                33554450,       "11",   412752.156407,  7620462.828763, 786.124780,     "",     29-07-2020/08:45:58.0   ,       MEAS;
                33554451,       "12",   412752.134048,  7620462.814082, 786.086632,     "",     29-07-2020/08:46:24.0   ,       MEAS;
                33554452,       "13",   412757.234154,  7620457.646583, 786.437366,     "",     29-07-2020/08:49:32.0   ,       MEAS;
                33554453,       "14",   412757.229545,  7620457.639030, 786.418101,     "",     29-07-2020/08:50:07.0   ,       MEAS;
                33554454,       "15",   412755.020965,  7620466.338028, 786.623576,     "",     29-07-2020/08:52:15.0   ,       MEAS;
                33554455,       "16",   412755.000077,  7620466.350008, 786.598297,     "",     29-07-2020/08:53:03.0   ,       MEAS;
                33554456,       "17",   412754.846527,  7620466.832720, 786.567168,     "",     29-07-2020/08:53:42.0   ,       MEAS;
                33554457,       "18",   412754.846619,  7620466.830908, 786.514122,     "",     29-07-2020/08:53:59.0   ,       MEAS;
                33554458,       "19",   412754.714578,  7620467.436844, 786.694024,     "",     29-07-2020/08:54:53.0   ,       MEAS;
                33554459,       "20",   412754.701466,  7620467.337596, 786.574337,     "",     29-07-2020/08:55:27.0   ,       MEAS;
