TP09
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                159383599,      "141",  418178.538570,  7623154.143499, 660.649304,     "",     08-08-2020/09:18:34.0   ,       MEAS;
                159383600,      "142",  418174.104964,  7623156.080192, 660.531219,     "",     08-08-2020/09:22:03.0   ,       MEAS;
                159383601,      "143",  418174.105177,  7623156.062639, 660.446792,     "",     08-08-2020/09:22:19.0   ,       MEAS;
                159383602,      "144",  418165.926220,  7623132.855872, 659.896674,     "",     08-08-2020/09:24:04.0   ,       MEAS;
                159383603,      "145",  418165.932348,  7623132.836532, 659.785735,     "",     08-08-2020/09:24:19.0   ,       MEAS;
                159383604,      "146",  418157.727961,  7623109.659922, 659.276054,     "",     08-08-2020/09:25:37.0   ,       MEAS;
                159383605,      "147",  418157.731627,  7623109.631244, 659.151271,     "",     08-08-2020/09:26:00.0   ,       MEAS;
                159383606,      "148",  418149.689871,  7623085.231487, 658.844798,     "",     08-08-2020/09:28:55.0   ,       MEAS;
                159383607,      "149",  418149.675365,  7623085.213664, 658.781800,     "",     08-08-2020/09:29:09.0   ,       MEAS;
                159383608,      "150",  418142.017750,  7623059.286365, 657.752830,     "",     08-08-2020/09:42:48.0   ,       MEAS;
                159383609,      "151",  418142.012900,  7623059.281297, 657.454163,     "",     08-08-2020/09:43:25.0   ,       MEAS;
                159383610,      "152",  418141.974304,  7623058.563766, 657.661556,     "",     08-08-2020/09:44:02.0   ,       MEAS;
                159383611,      "153",  418141.952548,  7623058.533589, 657.220577,     "",     08-08-2020/09:44:30.0   ,       MEAS;
                159383612,      "154",  418141.758574,  7623057.901089, 657.728891,     "",     08-08-2020/09:45:18.0   ,       MEAS;
                159383613,      "155",  418141.720267,  7623057.929142, 657.486840,     "",     08-08-2020/09:45:38.0   ,       MEAS;
                159383614,      "156",  418143.917973,  7623057.339791, 657.688552,     "",     08-08-2020/09:46:17.0   ,       MEAS;
                159383615,      "157",  418143.920430,  7623057.343214, 657.460976,     "",     08-08-2020/09:46:30.0   ,       MEAS;
                159383616,      "158",  418144.158054,  7623058.239054, 657.530399,     "",     08-08-2020/09:47:15.0   ,       MEAS;
                159383617,      "159",  418144.093962,  7623058.239694, 657.295161,     "",     08-08-2020/09:47:32.0   ,       MEAS;
                159383618,      "160",  418144.110597,  7623059.392368, 657.708315,     "",     08-08-2020/09:48:02.0   ,       MEAS;
                159383619,      "161",  418144.108067,  7623059.357101, 657.485209,     "",     08-08-2020/09:48:16.0   ,       MEAS;
                159383620,      "162",  418146.002817,  7623059.893160, 657.701910,     "",     08-08-2020/09:49:04.0   ,       MEAS;
                159383621,      "163",  418145.998784,  7623059.877454, 657.550661,     "",     08-08-2020/09:49:21.0   ,       MEAS;
                159383622,      "164",  418145.805024,  7623058.290585, 657.479363,     "",     08-08-2020/09:49:44.0   ,       MEAS;
                159383623,      "165",  418145.781596,  7623058.269170, 657.327547,     "",     08-08-2020/09:49:58.0   ,       MEAS;
                159383624,      "166",  418145.713615,  7623057.260434, 657.608966,     "",     08-08-2020/09:50:28.0   ,       MEAS;
                159383625,      "167",  418145.689249,  7623057.254292, 657.356701,     "",     08-08-2020/09:50:44.0   ,       MEAS;
                159383626,      "168",  418146.427889,  7623057.300147, 657.619570,     "",     08-08-2020/09:51:59.0   ,       MEAS;
                159383627,      "169",  418146.403792,  7623057.305947, 657.447761,     "",     08-08-2020/09:52:22.0   ,       MEAS;
                159383628,      "170",  418134.099719,  7623053.128659, 657.716659,     "",     08-08-2020/09:56:12.0   ,       MEAS;
                159383556,      "101",  418128.000000,  7623074.000000, 658.000000,     "",     08-08-2020/08:11:12.0   ,       FIX;
                159383555,      "TS2",  418119.000000,  7623057.000000, 658.000000,     "",     08-08-2020/08:04:21.0   ,       FIX;
                
