EP8
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                209715205,      "101",  ,       ,       582.824888,     "",    26-04-2022/05:46:43.0    ,       MEAS;
                209715208,      "1",    420590.261768,  7622428.878134, 582.312793,     "",     26-04-2022/05:55:51.0   ,       MEAS;
                209715209,      "2",    420590.229378,  7622428.942194, 582.174341,     "",     26-04-2022/05:56:10.0   ,       MEAS;
                209715210,      "102",  420590.252806,  7622428.960900, 582.345361,     "",     26-04-2022/05:56:49.0   ,       MEAS;
                209715211,      "103",  420590.222236,  7622428.982698, 582.157058,     "",     26-04-2022/05:56:58.0   ,       MEAS;
                209715212,      "104",  420589.813761,  7622428.048104, 582.118731,     "",     26-04-2022/05:57:19.0   ,       MEAS;
                209715213,      "105",  420589.836553,  7622428.007312, 581.929198,     "",     26-04-2022/05:57:46.0   ,       MEAS;
                209715214,      "106",  420589.448104,  7622427.268059, 582.178611,     "",     26-04-2022/05:58:06.0   ,       MEAS;
                209715215,      "107",  420589.444445,  7622427.292360, 582.039130,     "",     26-04-2022/05:58:13.0   ,       MEAS;
                209715216,      "108",  420593.273542,  7622426.770034, 582.000691,     "",     26-04-2022/06:00:18.0   ,       MEAS;
                209715217,      "109",  420593.212853,  7622426.721777, 581.859298,     "",     26-04-2022/06:00:34.0   ,       MEAS;
                209715218,      "110",  420591.917131,  7622425.083150, 581.740790,     "",     26-04-2022/06:01:21.0   ,       MEAS;
                209715219,      "111",  420591.925690,  7622425.072700, 581.537168,     "",     26-04-2022/06:01:30.0   ,       MEAS;
                209715220,      "112",  420589.875474,  7622422.671514, 582.112993,     "",     26-04-2022/06:02:00.0   ,       MEAS;
                209715221,      "113",  420589.842128,  7622422.651516, 581.984333,     "",     26-04-2022/06:02:08.0   ,       MEAS;
                209715222,      "114",  420593.223252,  7622413.864162, 582.184709,     "",     26-04-2022/06:03:13.0   ,       MEAS;
                209715223,      "115",  420593.165435,  7622413.918775, 582.043529,     "",     26-04-2022/06:04:04.0   ,       MEAS;
                209715224,      "116",  420594.631347,  7622416.107197, 581.832757,     "",     26-04-2022/06:04:54.0   ,       MEAS;
                209715225,      "117",  420594.615305,  7622416.152982, 581.685402,     "",     26-04-2022/06:05:02.0   ,       MEAS;
                209715226,      "118",  420595.886875,  7622418.331889, 581.743305,     "",     26-04-2022/06:05:36.0   ,       MEAS;
                209715227,      "119",  420595.891445,  7622418.365785, 581.566301,     "",     26-04-2022/06:05:42.0   ,       MEAS;
                209715228,      "120",  420597.084590,  7622420.598476, 581.666233,     "",     26-04-2022/06:06:11.0   ,       MEAS;
                209715229,      "121",  420595.834969,  7622421.440027, 581.624789,     "",     26-04-2022/06:07:16.0   ,       MEAS;
                209715230,      "122",  420595.899628,  7622421.478871, 581.394015,     "",     26-04-2022/06:07:24.0   ,       MEAS;
                209715231,      "123",  420596.488900,  7622424.908002, 581.840055,     "",     26-04-2022/06:08:16.0   ,       MEAS;
                209715232,      "124",  420596.385891,  7622424.890155, 581.663342,     "",     26-04-2022/06:08:24.0   ,       MEAS;
                209715233,      "125",  420598.201351,  7622423.331119, 581.915585,     "",     26-04-2022/06:09:00.0   ,       MEAS;
                209715234,      "126",  420598.127160,  7622423.199488, 581.750251,     "",     26-04-2022/06:09:13.0   ,       MEAS;
                209715235,      "127",  420598.555229,  7622416.601382, 581.561540,     "",     26-04-2022/06:10:18.0   ,       MEAS;
                209715236,      "128",  420598.487700,  7622416.590289, 581.402763,     "",     26-04-2022/06:10:29.0   ,       MEAS;
                209715237,      "129",  420598.726976,  7622412.588569, 581.876651,     "",     26-04-2022/06:11:07.0   ,       MEAS;
                209715238,      "130",  420598.698296,  7622412.582496, 581.738104,     "",     26-04-2022/06:11:16.0   ,       MEAS;
                209715239,      "131",  420601.349155,  7622420.684129, 581.921706,     "",     26-04-2022/06:12:04.0   ,       MEAS;
                209715240,      "132",  420601.413418,  7622420.780554, 581.761371,     "",     26-04-2022/06:12:15.0   ,       MEAS;
                209715241,      "133",  420601.076045,  7622421.776509, 581.776473,     "",     26-04-2022/06:12:33.0   ,       MEAS;
                209715242,      "134",  420601.042429,  7622421.738160, 581.629658,     "",     26-04-2022/06:12:42.0   ,       MEAS;
