TP09
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                176160773,      "101",  ,       ,       660.449377,     "",    22-04-2022/09:35:27.0    ,       MEAS;
                176160776,      "102",  41853.671129,   7623061.239659, 660.123428,     "",     22-04-2022/09:47:01.0   ,       MEAS;
                176160777,      "103",  41853.637198,   7623061.294777, 659.843443,     "",     22-04-2022/09:50:03.0   ,       MEAS;
                176160778,      "104",  41854.037026,   7623062.274641, 659.924196,     "",     22-04-2022/09:55:44.0   ,       MEAS;
                176160779,      "105",  41854.026519,   7623062.243268, 659.767513,     "",     22-04-2022/09:55:54.0   ,       MEAS;
                176160780,      "106",  41854.099882,   7623063.157361, 660.056501,     "",     22-04-2022/10:04:01.0   ,       MEAS;
                176160781,      "107",  41854.074563,   7623063.156129, 659.961343,     "",     22-04-2022/10:04:14.0   ,       MEAS;
                176160782,      "108",  41849.672552,   7623061.181914, 660.221093,     "",     22-04-2022/10:05:24.0   ,       MEAS;
                176160783,      "109",  41849.676969,   7623061.174291, 660.117195,     "",     22-04-2022/10:05:36.0   ,       MEAS;
                176160784,      "110",  41850.176250,   7623062.405195, 659.965102,     "",     22-04-2022/10:08:48.0   ,       MEAS;
                176160785,      "111",  41850.189333,   7623062.410000, 659.839698,     "",     22-04-2022/10:09:02.0   ,       MEAS;
                176160786,      "112",  41850.585614,   7623063.532029, 660.120860,     "",     22-04-2022/10:10:15.0   ,       MEAS;
                176160787,      "113",  41850.580155,   7623063.514450, 660.104937,     "",     22-04-2022/10:10:35.0   ,       MEAS;
                176160788,      "114",  41844.176008,   7623063.712072, 660.012425,     "",     22-04-2022/10:18:56.0   ,       MEAS;
                176160789,      "115",  41844.168418,   7623063.732230, 659.924423,     "",     22-04-2022/10:19:10.0   ,       MEAS;
                176160790,      "116",  41845.518697,   7623065.276223, 659.960110,     "",     22-04-2022/10:22:17.0   ,       MEAS;
                176160791,      "117",  41845.500675,   7623065.290679, 659.856168,     "",     22-04-2022/10:22:29.0   ,       MEAS;
                176160792,      "118",  41846.707909,   7623066.676354, 660.094721,     "",     22-04-2022/10:23:36.0   ,       MEAS;
                176160793,      "119",  41846.705913,   7623066.658831, 660.036214,     "",     22-04-2022/10:23:46.0   ,       MEAS;
                176160794,      "120",  41846.691832,   7623037.274113, 660.958094,     "",     22-04-2022/10:29:20.0   ,       MEAS;
                176160795,      "121",  41846.670811,   7623037.265194, 660.851316,     "",     22-04-2022/10:29:31.0   ,       MEAS;
                176160796,      "122",  41839.820278,   7623013.237987, 661.645587,     "",     22-04-2022/10:31:40.0   ,       MEAS;
                176160797,      "123",  41839.830411,   7623013.225002, 661.626412,     "",     22-04-2022/10:31:58.0   ,       MEAS;
                176160798,      "124",  41833.024193,   7622989.603821, 662.313993,     "",     22-04-2022/10:32:59.0   ,       MEAS;
                176160799,      "125",  41833.095948,   7622989.568819, 662.253933,     "",     22-04-2022/10:33:14.0   ,       MEAS;
                176160800,      "126",  41826.431564,   7622965.184584, 662.633593,     "",     22-04-2022/10:34:39.0   ,       MEAS;
                176160801,      "127",  41826.457788,   7622965.136987, 662.594377,     "",     22-04-2022/10:34:50.0   ,       MEAS;
                176160802,      "128",  41815.556529,   7622969.441295, 662.678698,     "",     22-04-2022/10:41:11.0   ,       MEAS;
                176160803,      "129",  41815.534916,   7622969.474057, 662.584574,     "",     22-04-2022/10:41:24.0   ,       MEAS;
                176160804,      "130",  41822.570870,   7622993.571228, 662.121635,     "",     22-04-2022/10:42:20.0   ,       MEAS;
                176160805,      "131",  41822.523868,   7622993.563705, 662.063707,     "",     22-04-2022/10:42:44.0   ,       MEAS;
                176160806,      "132",  41832.014320,   7623017.118712, 661.424570,     "",     22-04-2022/10:44:45.0   ,       MEAS;
                176160807,      "133",  41831.984208,   7623017.079261, 661.365985,     "",     22-04-2022/10:44:54.0   ,       MEAS;
                176160808,      "134",  41841.537300,   7623040.013296, 660.893801,     "",     22-04-2022/10:45:49.0   ,       MEAS;
                176160809,      "135",  41841.539411,   7623039.972381, 660.873784,     "",     22-04-2022/10:46:00.0   ,       MEAS;
                176160810,      "136",  41829.611957,   7623044.738876, 661.045273,     "",     22-04-2022/10:52:03.0   ,       MEAS;
                176160811,      "137",  41829.645663,   7623044.752388, 660.995205,     "",     22-04-2022/10:52:14.0   ,       MEAS;
                176160812,      "138",  41813.652168,   7623024.960756, 661.678261,     "",     22-04-2022/10:54:51.0   ,       MEAS;
                176160813,      "139",  41813.608023,   7623024.975127, 661.587948,     "",     22-04-2022/10:55:03.0   ,       MEAS;
                176160814,      "140",  41795.502275,   7623005.072390, 662.221050,     "",     22-04-2022/10:56:19.0   ,       MEAS;
                176160815,      "141",  41795.512051,   7623005.099855, 662.165686,     "",     22-04-2022/10:56:29.0   ,       MEAS;
                176160816,      "142",  41786.273637,   7622979.649928, 662.836368,     "",     22-04-2022/11:01:56.0   ,       MEAS;
                176160817,      "143",  41786.233224,   7622979.664836, 662.770028,     "",     22-04-2022/11:02:11.0   ,       MEAS;
                176160818,      "144",  41863.421809,   7623085.383395, 659.848835,     "",     22-04-2022/11:18:11.0   ,       MEAS;
                176160819,      "145",  41863.438651,   7623085.412934, 659.782746,     "",     22-04-2022/11:18:26.0   ,       MEAS;
                176160820,      "146",  41872.914308,   7623107.918352, 659.149636,     "",     22-04-2022/11:19:40.0   ,       MEAS;
                176160821,      "147",  41872.852021,   7623107.918904, 659.053205,     "",     22-04-2022/11:19:49.0   ,       MEAS;
                176160822,      "148",  41840.200526,   7623087.576378, 659.552551,     "",     22-04-2022/11:20:53.0   ,       MEAS;
                176160823,      "149",  41885.694483,   7623128.485881, 659.146275,     "",     22-04-2022/11:21:31.0   ,       MEAS;
                176160824,      "150",  41885.690497,   7623128.424800, 658.922558,     "",     22-04-2022/11:21:42.0   ,       MEAS;
                176160825,      "151",  41891.808269,   7623155.223953, 659.045892,     "",     22-04-2022/11:22:45.0   ,       MEAS;
                176160826,      "152",  41891.800438,   7623155.148279, 658.947610,     "",     22-04-2022/11:23:00.0   ,       MEAS;
                176160827,      "153",  41887.686044,   7623156.326277, 658.987159,     "",     22-04-2022/11:23:37.0   ,       MEAS;
                176160828,      "154",  41887.681215,   7623156.221231, 658.842205,     "",     22-04-2022/11:24:10.0   ,       MEAS;
                176160829,      "155",  41878.358607,   7623133.072124, 658.819927,     "",     22-04-2022/11:25:04.0   ,       MEAS;
                176160830,      "156",  41878.369309,   7623133.051734, 658.687935,     "",     22-04-2022/11:25:17.0   ,       MEAS;
                176160831,      "157",  41869.442232,   7623109.960819, 659.066336,     "",     22-04-2022/11:27:11.0   ,       MEAS;
                176160832,      "158",  41869.467152,   7623109.929744, 659.006088,     "",     22-04-2022/11:27:21.0   ,       MEAS;
                176160833,      "159",  41859.867727,   7623086.797396, 659.760947,     "",     22-04-2022/11:28:06.0   ,       MEAS;
                176160834,      "160",  41859.891830,   7623086.788450, 659.673561,     "",     22-04-2022/11:28:19.0   ,       MEAS;
                176160835,      "161",  41855.176764,   7623089.333493, 659.662255,     "",     22-04-2022/11:29:51.0   ,       MEAS;
                176160836,      "162",  41855.146768,   7623089.285389, 659.528675,     "",     22-04-2022/11:30:05.0   ,       MEAS;
                176160837,      "163",  41861.916922,   7623115.771579, 659.250203,     "",     22-04-2022/11:31:11.0   ,       MEAS;
                176160838,      "164",  41861.914332,   7623115.757679, 659.180301,     "",     22-04-2022/11:31:20.0   ,       MEAS;
                176160839,      "165",  41870.759445,   7623136.629831, 658.899694,     "",     22-04-2022/11:32:21.0   ,       MEAS;
                176160840,      "166",  41870.755524,   7623136.575341, 658.747243,     "",     22-04-2022/11:32:31.0   ,       MEAS;
                176160841,      "167",  41878.407419,   7623158.883112, 658.747712,     "",     22-04-2022/11:33:14.0   ,       MEAS;
                176160842,      "168",  41878.375637,   7623158.814895, 658.642339,     "",     22-04-2022/11:33:27.0   ,       MEAS;
                176160772,      "101",  418128.000000,  7623074.000000, 658.000000,     "",     22-04-2022/09:35:27.0   ,       FIX;
                176160771,      "TS1",  41839.000000,   7623071.000000, 660.000000,     "",     22-04-2022/09:20:57.0   ,       FIX;
                
