TP05
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                33554480,       "142",    412806.537783,  7620324.708212, 784.669399,     "",     29-07-2020/10:13:32.0   ,       MEAS;
                33554481,       "143",    412796.514463,  7620347.317344, 784.549607,     "",     29-07-2020/10:14:57.0   ,       MEAS;
                33554482,       "144",    412796.480414,  7620347.379145, 784.517486,     "",     29-07-2020/10:15:26.0   ,       MEAS;
                33554483,       "145",    412786.707873,  7620370.030477, 785.500867,     "",     29-07-2020/10:16:45.0   ,       MEAS;
                33554484,       "146",    412786.723371,  7620370.076719, 785.469760,     "",     29-07-2020/10:17:15.0   ,       MEAS;
                33554485,       "147",    412776.796237,  7620392.918223, 785.763619,     "",     29-07-2020/10:18:15.0   ,       MEAS;
                33554486,       "148",    412776.808010,  7620392.941998, 785.745330,     "",     29-07-2020/10:18:32.0   ,       MEAS;
                33554487,       "149",    412766.730737,  7620415.879625, 786.188270,     "",     29-07-2020/10:19:58.0   ,       MEAS;
                33554488,       "150",    412766.730539,  7620415.888181, 786.131989,     "",     29-07-2020/10:20:27.0   ,       MEAS;
                33554489,       "151",    412756.532712,  7620438.693013, 786.345454,     "",     29-07-2020/10:22:16.0   ,       MEAS;
                33554490,       "152",    412756.552756,  7620438.675829, 786.344519,     "",     29-07-2020/10:22:58.0   ,       MEAS;
                33554491,       "153",    412773.485320,  7620438.290638, 786.075489,     "",     29-07-2020/10:27:00.0   ,       MEAS;
                33554492,       "154",    412773.465726,  7620438.314717, 785.949432,     "",     29-07-2020/10:27:42.0   ,       MEAS;
                33554493,       "155",    412793.533667,  7620418.237916, 785.986847,     "",     29-07-2020/10:32:32.0   ,       MEAS;
                33554494,       "156",    412793.550084,  7620418.176173, 785.931090,     "",     29-07-2020/10:33:26.0   ,       MEAS;
                33554495,       "157",    412807.979049,  7620399.097786, 785.516508,     "",     29-07-2020/10:39:02.0   ,       MEAS;
                33554496,       "158",    412808.009512,  7620399.166927, 785.504056,     "",     29-07-2020/10:40:45.0   ,       MEAS;
                33554497,       "159",    412807.995579,  7620399.119717, 785.400490,     "",     29-07-2020/10:41:49.0   ,       MEAS;
                33554498,       "160",    412823.665576,  7620379.645146, 785.377819,     "",     29-07-2020/10:44:31.0   ,       MEAS;
                33554499,       "161",    412823.696292,  7620379.666237, 785.348978,     "",     29-07-2020/10:45:29.0   ,       MEAS;
                33554500,       "162",    412839.827648,  7620360.595738, 785.122475,     "",     29-07-2020/10:48:16.0   ,       MEAS;
                33554501,       "163",    412839.739980,  7620360.586045, 784.977985,     "",     29-07-2020/10:49:38.0   ,       MEAS;
                33554502,       "164",    412856.566174,  7620340.533720, 784.517671,     "",     29-07-2020/10:52:34.0   ,       MEAS;
                33554503,       "165",    412856.466213,  7620340.596048, 784.479007,     "",     29-07-2020/10:53:30.0   ,       MEAS;
                33554504,       "166",    412763.484414,  7620442.852886, 786.482210,     "",     29-07-2020/11:07:38.0   ,       MEAS;
                33554505,       "167",    412763.489833,  7620442.826923, 786.411097,     "",     29-07-2020/11:07:58.0   ,       MEAS;
                33554506,       "168",    412771.212772,  7620419.044190, 785.828734,     "",     29-07-2020/11:10:19.0   ,       MEAS;
                33554507,       "169",    412771.188529,  7620419.044149, 785.730535,     "",     29-07-2020/11:10:42.0   ,       MEAS;
                33554508,       "170",    412779.325743,  7620395.403026, 785.536940,     "",     29-07-2020/11:12:57.0   ,       MEAS;
                33554509,       "171",    412779.330572,  7620395.405106, 785.504963,     "",     29-07-2020/11:13:15.0   ,       MEAS;
                33554510,       "172",    412787.493301,  7620371.687437, 785.499652,     "",     29-07-2020/11:14:53.0   ,       MEAS;
                33554511,       "173",    412787.421799,  7620371.717189, 785.431793,     "",     29-07-2020/11:15:34.0   ,       MEAS;
                33554512,       "174",    412795.823850,  7620348.154058, 784.754469,     "",     29-07-2020/11:20:59.0   ,       MEAS;
                33554513,       "175",    412795.880233,  7620348.119950, 784.562886,     "",     29-07-2020/11:21:33.0   ,       MEAS;
                33554514,       "176",    412804.588755,  7620324.804329, 784.544056,     "",     29-07-2020/11:22:28.0   ,       MEAS;
                33554515,       "177",    412804.629981,  7620324.782313, 784.489206,     "",     29-07-2020/11:22:46.0   ,       MEAS;
                33554436,       "101",    412784.000000,  7620447.000000, 783.000000,     "",     29-07-2020/08:18:38.0   ,       FIX;
                33554435,       "TS2",    412790.000000,  7620418.000000, 786.000000,     "",     29-07-2020/08:13:41.0   ,       FIX;
                
