EP12
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                243269637,      "101",  ,       ,       334.189690,     "",    13-08-2020/04:44:17.0    ,       MEAS;
                243269640,      "102",  427387.344339,  7663202.588617, 333.162382,     "",     13-08-2020/05:05:35.0   ,       MEAS;
                243269641,      "103",  427387.335465,  7663202.546264, 333.077036,     "",     13-08-2020/05:05:45.0   ,       MEAS;
                243269642,      "104",  427395.750048,  7663201.355095, 332.690517,     "",     13-08-2020/05:06:17.0   ,       MEAS;
                243269643,      "105",  427395.767452,  7663201.361199, 332.658487,     "",     13-08-2020/05:06:28.0   ,       MEAS;
                243269644,      "106",  427409.330947,  7663213.217801, 333.188338,     "",     13-08-2020/05:08:12.0   ,       MEAS;
                243269645,      "107",  427409.264782,  7663213.116110, 333.045767,     "",     13-08-2020/05:08:22.0   ,       MEAS;
                243269646,      "108",  427402.119425,  7663227.225862, 332.740346,     "",     13-08-2020/05:09:45.0   ,       MEAS;
                243269647,      "109",  427402.141346,  7663227.151148, 332.624180,     "",     13-08-2020/05:09:56.0   ,       MEAS;
                243269648,      "110",  427399.427553,  7663231.893282, 332.799463,     "",     13-08-2020/05:10:35.0   ,       MEAS;
                243269649,      "111",  427399.476584,  7663231.858676, 332.657763,     "",     13-08-2020/05:10:48.0   ,       MEAS;
                243269650,      "112",  427396.408465,  7663232.029996, 332.142135,     "",     13-08-2020/05:11:29.0   ,       MEAS;
                243269651,      "113",  427396.408628,  7663232.030724, 332.059556,     "",     13-08-2020/05:11:41.0   ,       MEAS;
                243269652,      "114",  427394.464144,  7663232.255499, 332.438552,     "",     13-08-2020/05:13:01.0   ,       MEAS;
                243269653,      "115",  427394.424852,  7663232.241033, 332.347933,     "",     13-08-2020/05:13:13.0   ,       MEAS;
                243269654,      "116",  427391.413156,  7663227.485017, 332.767994,     "",     13-08-2020/05:14:00.0   ,       MEAS;
                243269655,      "117",  427391.390231,  7663227.526068, 332.635287,     "",     13-08-2020/05:14:25.0   ,       MEAS;
                243269656,      "118",  427383.716971,  7663221.685465, 332.699821,     "",     13-08-2020/05:15:05.0   ,       MEAS;
                243269657,      "119",  427383.727788,  7663221.698449, 332.589711,     "",     13-08-2020/05:15:17.0   ,       MEAS;
                243269658,      "120",  427382.326155,  7663210.746998, 332.927162,     "",     13-08-2020/05:16:07.0   ,       MEAS;
                243269659,      "121",  427382.421514,  7663210.776495, 332.815669,     "",     13-08-2020/05:16:17.0   ,       MEAS;
                243269660,      "122",  427384.993484,  7663205.733293, 332.509833,     "",     13-08-2020/05:16:54.0   ,       MEAS;
                243269661,      "123",  427385.020816,  7663205.784821, 332.384116,     "",     13-08-2020/05:17:03.0   ,       MEAS;
                243269662,      "124",  427385.758318,  7663204.478363, 332.037750,     "",     13-08-2020/05:17:31.0   ,       MEAS;
                243269663,      "125",  427385.818172,  7663204.540717, 332.020440,     "",     13-08-2020/05:18:25.0   ,       MEAS;
                243269664,      "126",  427387.681323,  7663207.512112, 331.605811,     "",     13-08-2020/05:20:55.0   ,       MEAS;
