TP13
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                109051952,      "142",  420532.757224,  7622890.896358, 588.0884                                                                                        06,     "",     03-08-2020/05:47:09.0   ,       MEAS;
                109051953,      "143",  420532.738619,  7622890.887333, 587.9389                                                                                        27,     "",     03-08-2020/05:47:24.0   ,       MEAS;
                109051954,      "144",  420520.826756,  7622869.458514, 588.5084                                                                                        03,     "",     03-08-2020/05:48:23.0   ,       MEAS;
                109051955,      "145",  420520.702362,  7622869.499903, 588.4723                                                                                        98,     "",     03-08-2020/05:48:45.0   ,       MEAS;
                109051956,      "146",  420504.226770,  7622879.306136, 588.7680                                                                                        66,     "",     03-08-2020/05:52:28.0   ,       MEAS;
                109051957,      "147",  420504.240992,  7622879.311259, 588.6994                                                                                        84,     "",     03-08-2020/05:52:48.0   ,       MEAS;
                109051958,      "148",  420514.391420,  7622901.964643, 588.5981                                                                                        04,     "",     03-08-2020/05:53:51.0   ,       MEAS;
                109051959,      "149",  420514.402932,  7622901.918724, 588.5472                                                                                        26,     "",     03-08-2020/05:54:04.0   ,       MEAS;
                109051960,      "150",  420523.815103,  7622924.975155, 589.0691                                                                                        48,     "",     03-08-2020/05:55:04.0   ,       MEAS;
                109051961,      "151",  420523.825226,  7622924.952259, 588.9852                                                                                        90,     "",     03-08-2020/05:55:17.0   ,       MEAS;
                109051962,      "152",  420533.441358,  7622948.368451, 589.7654                                                                                        07,     "",     03-08-2020/05:56:18.0   ,       MEAS;
                109051963,      "153",  420533.412430,  7622948.308057, 589.7292                                                                                        35,     "",     03-08-2020/05:56:34.0   ,       MEAS;
                109051964,      "154",  420514.181785,  7622955.188014, 589.8612                                                                                        79,     "",     03-08-2020/05:57:29.0   ,       MEAS;
                109051965,      "155",  420514.125980,  7622955.134553, 589.8083                                                                                        98,     "",     03-08-2020/05:57:43.0   ,       MEAS;
                109051966,      "156",  420506.251226,  7622931.548535, 589.2256                                                                                        68,     "",     03-08-2020/05:58:33.0   ,       MEAS;
                109051967,      "157",  420506.275752,  7622931.537068, 589.1954                                                                                        41,     "",     03-08-2020/05:58:44.0   ,       MEAS;
                109051968,      "158",  420499.223327,  7622906.087958, 588.7784                                                                                        32,     "",     03-08-2020/05:59:45.0   ,       MEAS;
                109051969,      "159",  420499.268396,  7622905.982999, 588.7198                                                                                        28,     "",     03-08-2020/05:59:59.0   ,       MEAS;
                109051970,      "160",  420492.920196,  7622882.453008, 588.6672                                                                                        39,     "",     03-08-2020/06:01:10.0   ,       MEAS;
                109051971,      "161",  420492.886603,  7622882.344722, 588.4957                                                                                        81,     "",     03-08-2020/06:01:41.0   ,       MEAS;
                109051972,      "162",  420489.442570,  7622860.158636, 588.6149                                                                                        38,     "",     03-08-2020/06:03:55.0   ,       MEAS;
                109051973,      "163",  420489.466646,  7622860.068134, 588.5511                                                                                        70,     "",     03-08-2020/06:04:09.0   ,       MEAS;
                109051974,      "164",  420500.060919,  7622853.074650, 588.4957                                                                                        61,     "",     03-08-2020/06:04:58.0   ,       MEAS;
                109051975,      "165",  420499.969712,  7622853.074071, 588.4542                                                                                        87,     "",     03-08-2020/06:05:19.0   ,       MEAS;
                109051976,      "166",  420527.603732,  7622839.347191, 588.0944                                                                                        63,     "",     03-08-2020/06:07:39.0   ,       MEAS;
                109051908,      "101",  420476.000000,  7622893.000000, 586.0000                                                                                        00,     "",     03-08-2020/04:48:40.0   ,       FIX;
                109051907,      "TS2",  420499.000000,  7622878.000000, 589.0000                                                                                        00,     "",     03-08-2020/04:44:09.0   ,       FIX;
