TP06
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                260046892,      "138",  412877.911261,  7619433.746361, 780.166230,     "",     15-08-2020/03:40:34.0   ,       MEAS;
                260046893,      "139",  412877.877612,  7619433.777107, 780.108539,     "",     15-08-2020/03:40:42.0   ,       MEAS;
                260046894,      "140",  412888.315648,  7619411.494577, 779.789108,     "",     15-08-2020/03:41:29.0   ,       MEAS;
                260046895,      "141",  412888.330663,  7619411.620385, 779.728887,     "",     15-08-2020/03:41:39.0   ,       MEAS;
                260046896,      "142",  412892.683880,  7619413.474006, 779.824713,     "",     15-08-2020/03:42:13.0   ,       MEAS;
                260046897,      "143",  412892.702866,  7619413.481811, 779.774502,     "",     15-08-2020/03:42:23.0   ,       MEAS;
                260046898,      "144",  412898.806237,  7619414.260609, 779.922847,     "",     15-08-2020/03:42:53.0   ,       MEAS;
                260046899,      "145",  412898.848393,  7619414.206216, 779.841639,     "",     15-08-2020/03:43:04.0   ,       MEAS;
                260046900,      "146",  412905.553091,  7619393.031596, 779.725303,     "",     15-08-2020/03:44:23.0   ,       MEAS;
                260046901,      "147",  412905.491095,  7619393.003190, 779.656522,     "",     15-08-2020/03:44:31.0   ,       MEAS;
                260046902,      "148",  412903.548497,  7619392.234692, 779.596240,     "",     15-08-2020/03:45:35.0   ,       MEAS;
                260046903,      "149",  412903.540548,  7619392.173036, 779.518338,     "",     15-08-2020/03:45:44.0   ,       MEAS;
                260046904,      "150",  412900.645138,  7619390.871851, 779.559240,     "",     15-08-2020/03:46:40.0   ,       MEAS;
                260046905,      "151",  412900.649035,  7619390.868551, 779.465046,     "",     15-08-2020/03:46:49.0   ,       MEAS;
                260046906,      "152",  412957.777707,  7619270.309934, 779.450799,     "",     15-08-2020/03:54:20.0   ,       MEAS;
                260046907,      "153",  412957.793590,  7619270.242381, 779.408841,     "",     15-08-2020/03:54:31.0   ,       MEAS;
                260046908,      "154",  412962.279913,  7619271.825592, 779.395516,     "",     15-08-2020/03:55:28.0   ,       MEAS;
                260046909,      "155",  412962.249657,  7619271.846585, 779.341622,     "",     15-08-2020/03:55:40.0   ,       MEAS;
                260046910,      "156",  412966.958841,  7619274.448039, 779.406214,     "",     15-08-2020/03:56:40.0   ,       MEAS;
                260046911,      "157",  412966.932729,  7619274.448606, 779.347154,     "",     15-08-2020/03:56:53.0   ,       MEAS;
                260046912,      "158",  412960.525607,  7619299.002857, 779.528525,     "",     15-08-2020/03:57:46.0   ,       MEAS;
                260046913,      "159",  412960.502895,  7619299.021543, 779.466812,     "",     15-08-2020/03:57:57.0   ,       MEAS;
                260046914,      "160",  412951.974660,  7619294.171886, 779.439788,     "",     15-08-2020/03:58:18.0   ,       MEAS;
                260046915,      "161",  412951.974457,  7619294.212900, 779.416614,     "",     15-08-2020/03:58:28.0   ,       MEAS;
                260046916,      "162",  412948.285453,  7619292.542802, 779.468142,     "",     15-08-2020/03:58:51.0   ,       MEAS;
                260046917,      "163",  412948.258767,  7619292.561068, 779.393048,     "",     15-08-2020/03:59:00.0   ,       MEAS;
                260046918,      "164",  412938.465499,  7619315.504134, 779.646638,     "",     15-08-2020/03:59:41.0   ,       MEAS;
                260046919,      "165",  412938.426375,  7619315.520771, 779.562116,     "",     15-08-2020/03:59:51.0   ,       MEAS;
                260046920,      "166",  412940.854746,  7619316.749102, 779.649346,     "",     15-08-2020/04:00:20.0   ,       MEAS;
                260046921,      "167",  412940.843543,  7619316.740368, 779.561225,     "",     15-08-2020/04:00:29.0   ,       MEAS;
                260046922,      "168",  412946.031473,  7619321.879213, 779.512371,     "",     15-08-2020/04:00:58.0   ,       MEAS;
                260046923,      "169",  412946.036381,  7619321.854884, 779.456288,     "",     15-08-2020/04:01:06.0   ,       MEAS;
                260046924,      "170",  412934.764900,  7619342.088009, 779.624218,     "",     15-08-2020/04:02:32.0   ,       MEAS;
                260046925,      "171",  412934.686236,  7619342.141964, 779.554278,     "",     15-08-2020/04:02:40.0   ,       MEAS;
                260046926,      "172",  412930.037860,  7619339.030676, 779.546743,     "",     15-08-2020/04:03:37.0   ,       MEAS;
                260046927,      "173",  412930.048251,  7619339.005033, 779.495212,     "",     15-08-2020/04:03:46.0   ,       MEAS;
                260046928,      "174",  412927.561977,  7619337.081862, 779.673647,     "",     15-08-2020/04:05:00.0   ,       MEAS;
                260046929,      "175",  412927.670855,  7619337.083523, 779.627691,     "",     15-08-2020/04:05:09.0   ,       MEAS;
                260046930,      "176",  412920.168527,  7619347.111051, 779.701896,     "",     15-08-2020/04:06:18.0   ,       MEAS;
                260046852,      "101",  412896.000000,  7619367.000000, 778.000000,     "",     15-08-2020/03:08:41.0   ,       FIX;
                260046851,      "TS2",  412883.000000,  7619361.000000, 780.000000,     "",     15-08-2020/03:06:20.0   ,       FIX;
               
