TP11
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                125829125,      "101",  ,       ,       588.409920,     "",    17-04-2022/09:26:58.0    ,       MEAS;
                125829128,      "102",  420295.961582,  7622814.982672, 593.428634,     "",     17-04-2022/09:30:27.0   ,       MEAS;
                125829129,      "103",  420295.964268,  7622814.987389, 593.358462,     "",     17-04-2022/09:30:48.0   ,       MEAS;
                125829130,      "104",  420284.742862,  7622797.317448, 592.968750,     "",     17-04-2022/09:31:25.0   ,       MEAS;
                125829131,      "105",  420284.781893,  7622797.299694, 592.944424,     "",     17-04-2022/09:31:38.0   ,       MEAS;
                125829132,      "106",  420269.989367,  7622774.459766, 592.301667,     "",     17-04-2022/09:32:21.0   ,       MEAS;
                125829133,      "107",  420269.973640,  7622774.452724, 592.243055,     "",     17-04-2022/09:32:42.0   ,       MEAS;
                125829134,      "108",  420251.524707,  7622753.886200, 589.845062,     "",     17-04-2022/09:33:38.0   ,       MEAS;
                125829135,      "109",  420251.486551,  7622753.941472, 589.663702,     "",     17-04-2022/09:33:54.0   ,       MEAS;
                125829136,      "110",  420237.365310,  7622765.072003, 590.875915,     "",     17-04-2022/09:35:12.0   ,       MEAS;
                125829137,      "111",  420237.340403,  7622765.072220, 590.809658,     "",     17-04-2022/09:35:30.0   ,       MEAS;
                125829138,      "112",  420249.547091,  7622787.620885, 592.479743,     "",     17-04-2022/09:36:22.0   ,       MEAS;
                125829139,      "113",  420249.559556,  7622787.601530, 592.374553,     "",     17-04-2022/09:36:31.0   ,       MEAS;
                125829140,      "114",  420260.357229,  7622809.697117, 593.021340,     "",     17-04-2022/09:37:13.0   ,       MEAS;
                125829141,      "115",  420260.349007,  7622809.769367, 592.942525,     "",     17-04-2022/09:37:26.0   ,       MEAS;
                125829142,      "116",  420272.395232,  7622831.749841, 593.230474,     "",     17-04-2022/09:38:18.0   ,       MEAS;
                125829143,      "117",  420272.421145,  7622831.771212, 593.153896,     "",     17-04-2022/09:38:58.0   ,       MEAS;
                125829144,      "118",  420271.049855,  7622832.328395, 593.210045,     "",     17-04-2022/09:39:24.0   ,       MEAS;
                125829145,      "119",  420271.034551,  7622832.284100, 593.111459,     "",     17-04-2022/09:39:37.0   ,       MEAS;
                125829146,      "120",  420258.483071,  7622810.704278, 593.014078,     "",     17-04-2022/09:41:44.0   ,       MEAS;
                125829147,      "121",  420258.483722,  7622810.710066, 592.906589,     "",     17-04-2022/09:41:53.0   ,       MEAS;
                125829148,      "122",  420246.615119,  7622788.879400, 592.492784,     "",     17-04-2022/09:42:53.0   ,       MEAS;
                125829149,      "123",  420246.615573,  7622788.878240, 592.492781,     "",     17-04-2022/09:43:09.0   ,       MEAS;
                125829150,      "124",  420234.477651,  7622767.069108, 590.723189,     "",     17-04-2022/09:44:14.0   ,       MEAS;
                125829151,      "125",  420234.469202,  7622767.106706, 590.666099,     "",     17-04-2022/09:44:27.0   ,       MEAS;
                125829152,      "126",  420346.263889,  7622732.091172, 591.297220,     "",     17-04-2022/09:55:00.0   ,       MEAS;
                125829153,      "127",  420346.234067,  7622732.090331, 591.197455,     "",     17-04-2022/09:55:15.0   ,       MEAS;
                125829154,      "128",  420323.788917,  7622722.184149, 590.495122,     "",     17-04-2022/09:56:09.0   ,       MEAS;
                125829155,      "129",  420323.731638,  7622722.139208, 590.427256,     "",     17-04-2022/09:56:22.0   ,       MEAS;
                125829156,      "130",  420299.671742,  7622712.817976, 589.290721,     "",     17-04-2022/09:57:16.0   ,       MEAS;
                125829157,      "131",  420299.610752,  7622712.781955, 589.253978,     "",     17-04-2022/09:57:30.0   ,       MEAS;
                125829158,      "132",  420277.248167,  7622703.372567, 588.349686,     "",     17-04-2022/09:58:10.0   ,       MEAS;
                125829159,      "133",  420277.267433,  7622703.390740, 588.326359,     "",     17-04-2022/09:59:30.0   ,       MEAS;
                125829160,      "134",  420253.919793,  7622692.922927, 587.779640,     "",     17-04-2022/10:00:26.0   ,       MEAS;
                125829161,      "135",  420253.906681,  7622692.917292, 587.754662,     "",     17-04-2022/10:00:41.0   ,       MEAS;
                125829162,      "136",  420275.306064,  7622707.467958, 588.476550,     "",     17-04-2022/10:02:30.0   ,       MEAS;
                125829163,      "137",  420275.266460,  7622707.522822, 588.426280,     "",     17-04-2022/10:02:43.0   ,       MEAS;
                125829164,      "138",  420297.446443,  7622717.848642, 589.470451,     "",     17-04-2022/10:03:55.0   ,       MEAS;
                125829165,      "139",  420297.433494,  7622717.830525, 589.425110,     "",     17-04-2022/10:04:04.0   ,       MEAS;
                125829166,      "140",  420320.155750,  7622727.704180, 590.733053,     "",     17-04-2022/10:04:43.0   ,       MEAS;
                125829167,      "141",  420320.139093,  7622727.680928, 590.424036,     "",     17-04-2022/10:04:57.0   ,       MEAS;
                125829168,      "142",  420344.188661,  7622736.906540, 591.370970,     "",     17-04-2022/10:06:02.0   ,       MEAS;
                125829169,      "143",  420344.146102,  7622736.893008, 591.316843,     "",     17-04-2022/10:06:20.0   ,       MEAS;
                125829170,      "144",  420344.786476,  7622734.958785, 591.307820,     "",     17-04-2022/10:06:57.0   ,       MEAS;
                125829171,      "145",  420344.784537,  7622734.944853, 591.196831,     "",     17-04-2022/10:07:09.0   ,       MEAS;
                125829172,      "146",  420321.513735,  7622725.622398, 590.521872,     "",     17-04-2022/10:09:03.0   ,       MEAS;
                125829173,      "147",  420321.550926,  7622725.583806, 590.432108,     "",     17-04-2022/10:09:15.0   ,       MEAS;
                125829174,      "148",  420298.874975,  7622714.979243, 589.399033,     "",     17-04-2022/10:10:17.0   ,       MEAS;
                125829175,      "149",  420298.819815,  7622714.909114, 589.384708,     "",     17-04-2022/10:10:30.0   ,       MEAS;
                125829176,      "150",  420275.540531,  7622706.381859, 588.438587,     "",     17-04-2022/10:11:24.0   ,       MEAS;
                125829177,      "151",  420275.583151,  7622706.305445, 588.416390,     "",     17-04-2022/10:11:44.0   ,       MEAS;
                125829178,      "152",  420143.539692,  7622652.888084, 589.954441,     "",     17-04-2022/10:19:01.0   ,       MEAS;
                125829179,      "153",  420143.717862,  7622653.026113, 590.301937,     "",     17-04-2022/10:20:27.0   ,       MEAS;
                125829180,      "154",  420159.893105,  7622669.610887, 589.348703,     "",     17-04-2022/10:21:51.0   ,       MEAS;
                125829181,      "155",  420159.793796,  7622669.618261, 589.269349,     "",     17-04-2022/10:22:18.0   ,       MEAS;
                125829182,      "156",  420176.248884,  7622688.703009, 588.717195,     "",     17-04-2022/10:23:07.0   ,       MEAS;
                125829183,      "157",  420176.280389,  7622688.701657, 588.659397,     "",     17-04-2022/10:23:19.0   ,       MEAS;
                125829184,      "158",  420192.873354,  7622706.477980, 588.870240,     "",     17-04-2022/10:24:15.0   ,       MEAS;
                125829185,      "159",  420194.205461,  7622707.959437, 588.684056,     "",     17-04-2022/10:27:27.0   ,       MEAS;
                125829186,      "160",  420202.713225,  7622698.239394, 588.556379,     "",     17-04-2022/10:28:12.0   ,       MEAS;
                125829187,      "161",  420202.661905,  7622698.200814, 588.530786,     "",     17-04-2022/10:28:34.0   ,       MEAS;
                125829188,      "162",  420190.939957,  7622676.069128, 588.707347,     "",     17-04-2022/10:29:51.0   ,       MEAS;
                125829189,      "163",  420190.902564,  7622676.042468, 588.494358,     "",     17-04-2022/10:30:10.0   ,       MEAS;
                125829190,      "164",  420178.394761,  7622653.352398, 589.647540,     "",     17-04-2022/10:30:54.0   ,       MEAS;
                125829191,      "165",  420178.391466,  7622653.350596, 589.580920,     "",     17-04-2022/10:31:09.0   ,       MEAS;
                125829192,      "166",  420166.046474,  7622630.366522, 590.932375,     "",     17-04-2022/10:32:00.0   ,       MEAS;
                125829193,      "167",  420166.035733,  7622630.420071, 590.927126,     "",     17-04-2022/10:32:29.0   ,       MEAS;
                125829194,      "168",  420148.653621,  7622646.107729, 590.352007,     "",     17-04-2022/10:33:39.0   ,       MEAS;
                125829195,      "169",  420148.665985,  7622646.121383, 590.321650,     "",     17-04-2022/10:34:08.0   ,       MEAS;
                125829196,      "170",  420165.834397,  7622664.534559, 589.472252,     "",     17-04-2022/10:36:19.0   ,       MEAS;
                125829197,      "171",  420165.786330,  7622664.475075, 589.336200,     "",     17-04-2022/10:36:32.0   ,       MEAS;
                125829198,      "172",  420181.668486,  7622683.718784, 588.750802,     "",     17-04-2022/10:37:25.0   ,       MEAS;
