EP3
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                92274720,       "126",  404837.007839,  7616147.091681, 836.781878,     "",     16-04-2022/05:34:27.0   ,       MEAS;
                92274721,       "127",  404837.036280,  7616147.011632, 836.611739,     "",     16-04-2022/05:34:58.0   ,       MEAS;
                92274722,       "128",  404841.544679,  7616138.963970, 837.044034,     "",     16-04-2022/05:44:32.0   ,       MEAS;
                92274723,       "129",  404841.428956,  7616138.970865, 836.867175,     "",     16-04-2022/05:44:53.0   ,       MEAS;
                92274724,       "130",  404816.877261,  7616140.846494, 835.112726,     "",     16-04-2022/05:51:38.0   ,       MEAS;
                92274725,       "131",  404816.749268,  7616140.919875, 834.640849,     "",     16-04-2022/05:51:51.0   ,       MEAS;
                92274726,       "132",  404820.252007,  7616139.409823, 836.077373,     "",     16-04-2022/05:56:54.0   ,       MEAS;
                92274727,       "133",  404820.168301,  7616139.366248, 836.080522,     "",     16-04-2022/05:57:14.0   ,       MEAS;
                92274728,       "134",  404827.764932,  7616139.517170, 836.376150,     "",     16-04-2022/05:59:40.0   ,       MEAS;
                92274729,       "135",  404827.724099,  7616139.488985, 836.362060,     "",     16-04-2022/05:59:54.0   ,       MEAS;
                92274730,       "136",  404821.025980,  7616144.225455, 834.699043,     "",     16-04-2022/06:05:20.0   ,       MEAS;
                92274731,       "137",  404821.039088,  7616144.203276, 834.629950,     "",     16-04-2022/06:05:52.0   ,       MEAS;
                92274732,       "138",  404802.473894,  7616187.732162, 836.223590,     "",     16-04-2022/06:21:33.0   ,       MEAS;
                92274733,       "139",  404802.457455,  7616187.806499, 836.169446,     "",     16-04-2022/06:22:00.0   ,       MEAS;
                92274734,       "140",  404804.133032,  7616187.968150, 835.938508,     "",     16-04-2022/06:22:21.0   ,       MEAS;
                92274735,       "141",  404804.167077,  7616187.944768, 835.888354,     "",     16-04-2022/06:22:34.0   ,       MEAS;
                92274736,       "142",  404805.060275,  7616188.184373, 836.069631,     "",     16-04-2022/06:23:00.0   ,       MEAS;
                92274737,       "143",  404805.033834,  7616188.137381, 836.030818,     "",     16-04-2022/06:23:18.0   ,       MEAS;
                92274738,       "144",  404805.947482,  7616192.068228, 835.981644,     "",     16-04-2022/06:23:45.0   ,       MEAS;
                92274739,       "145",  404805.865543,  7616192.077471, 835.898978,     "",     16-04-2022/06:23:58.0   ,       MEAS;
                92274740,       "146",  404809.000450,  7616196.932622, 836.052068,     "",     16-04-2022/06:24:37.0   ,       MEAS;
                92274741,       "147",  404808.969366,  7616196.912709, 836.009064,     "",     16-04-2022/06:24:48.0   ,       MEAS;
                92274742,       "148",  404810.103966,  7616200.276068, 836.006807,     "",     16-04-2022/06:25:20.0   ,       MEAS;
                92274743,       "149",  404810.029676,  7616200.352896, 835.907664,     "",     16-04-2022/06:25:32.0   ,       MEAS;
                92274744,       "150",  404811.779090,  7616206.050766, 835.750826,     "",     16-04-2022/06:26:12.0   ,       MEAS;
                92274745,       "151",  404811.763948,  7616206.115898, 835.681787,     "",     16-04-2022/06:26:22.0   ,       MEAS;
                92274746,       "152",  404809.895703,  7616206.837697, 835.495310,     "",     16-04-2022/06:27:01.0   ,       MEAS;
                92274747,       "153",  404809.865437,  7616206.873342, 835.478393,     "",     16-04-2022/06:27:14.0   ,       MEAS;
                92274748,       "154",  404808.403905,  7616207.809146, 835.556917,     "",     16-04-2022/06:27:30.0   ,       MEAS;
                92274749,       "155",  404808.378709,  7616207.776868, 835.522398,     "",     16-04-2022/06:27:48.0   ,       MEAS;
                92274750,       "156",  404801.663194,  7616205.321512, 836.065445,     "",     16-04-2022/06:28:39.0   ,       MEAS;
                92274751,       "157",  404801.648462,  7616205.323675, 836.015524,     "",     16-04-2022/06:28:49.0   ,       MEAS;
                92274752,       "158",  404799.887733,  7616201.912751, 835.901804,     "",     16-04-2022/06:29:25.0   ,       MEAS;
                92274753,       "159",  404799.879849,  7616201.849153, 835.815462,     "",     16-04-2022/06:29:35.0   ,       MEAS;
                92274754,       "160",  404802.101877,  7616191.181143, 836.032998,     "",     16-04-2022/06:30:55.0   ,       MEAS;
                92274755,       "161",  404802.217792,  7616191.232662, 835.908515,     "",     16-04-2022/06:31:06.0   ,       MEAS;
                92274756,       "162",  404803.688497,  7616191.692079, 834.430085,     "",     16-04-2022/06:38:30.0   ,       MEAS;
                92274757,       "163",  404803.871655,  7616191.750786, 833.911981,     "",     16-04-2022/06:38:58.0   ,       MEAS;
                92274758,       "164",  404802.665950,  7616200.203609, 834.024191,     "",     16-04-2022/06:44:18.0   ,       MEAS;
                92274759,       "165",  404802.510820,  7616200.278888, 834.020723,     "",     16-04-2022/06:44:38.0   ,       MEAS;
                92274760,       "166",  404802.703688,  7616200.320466, 834.025063,     "",     16-04-2022/06:45:15.0   ,       MEAS;
                92274761,       "167",  404803.709470,  7616198.217315, 835.032403,     "",     16-04-2022/06:51:32.0   ,       MEAS;
                92274762,       "168",  404803.587196,  7616197.963169, 835.023496,     "",     16-04-2022/06:51:53.0   ,       MEAS;
                92274763,       "169",  404806.421037,  7616196.790738, 835.004837,     "",     16-04-2022/06:53:22.0   ,       MEAS;
                92274764,       "170",  404806.354922,  7616197.273473, 834.976161,     "",     16-04-2022/06:53:54.0   ,       MEAS;
                92274765,       "171",  404807.003623,  7616202.358782, 834.982889,     "",     16-04-2022/06:55:33.0   ,       MEAS;
                92274766,       "172",  404806.836160,  7616202.308408, 834.949801,     "",     16-04-2022/06:55:47.0   ,       MEAS;
                92274767,       "173",  404696.722309,  7616195.237623, 840.983877,     "",     16-04-2022/07:13:18.0   ,       MEAS;
                92274768,       "174",  404696.692166,  7616195.205028, 840.946971,     "",     16-04-2022/07:13:49.0   ,       MEAS;
                92274769,       "175",  404718.207364,  7616197.584539, 839.102065,     "",     16-04-2022/07:14:47.0   ,       MEAS;
                92274770,       "176",  404718.259843,  7616197.592475, 839.049531,     "",     16-04-2022/07:15:03.0   ,       MEAS;
                92274771,       "177",  404741.468724,  7616202.311255, 837.740238,     "",     16-04-2022/07:15:51.0   ,       MEAS;
                92274772,       "178",  404741.513448,  7616202.211116, 837.518246,     "",     16-04-2022/07:15:59.0   ,       MEAS;
                92274773,       "179",  404767.417697,  7616205.124854, 836.667360,     "",     16-04-2022/07:16:49.0   ,       MEAS;
                92274774,       "180",  404767.440529,  7616205.109019, 836.514821,     "",     16-04-2022/07:17:08.0   ,       MEAS;
                92274775,       "181",  404768.969719,  7616200.946621, 836.645562,     "",     16-04-2022/07:18:01.0   ,       MEAS;
                92274776,       "182",  404768.915644,  7616200.926985, 836.650831,     "",     16-04-2022/07:18:12.0   ,       MEAS;
                92274777,       "183",  404743.759540,  7616195.731302, 837.533062,     "",     16-04-2022/07:19:03.0   ,       MEAS;
                92274778,       "184",  404743.816566,  7616195.758092, 837.510925,     "",     16-04-2022/07:19:15.0   ,       MEAS;
                92274779,       "185",  404720.209868,  7616185.787315, 839.366944,     "",     16-04-2022/07:21:08.0   ,       MEAS;
                92274780,       "186",  404720.189380,  7616185.805639, 839.295551,     "",     16-04-2022/07:21:22.0   ,       MEAS;
                92274781,       "187",  404696.007220,  7616176.459135, 841.602133,     "",     16-04-2022/07:22:16.0   ,       MEAS;
                92274782,       "188",  404696.017037,  7616176.458158, 841.485917,     "",     16-04-2022/07:22:30.0   ,       MEAS;
                92274783,       "189",  404697.838171,  7616174.436772, 841.512078,     "",     16-04-2022/07:23:19.0   ,       MEAS;
                92274784,       "190",  404697.804325,  7616174.413586, 841.439103,     "",     16-04-2022/07:23:30.0   ,       MEAS;
                92274785,       "191",  404723.346993,  7616179.532182, 839.271155,     "",     16-04-2022/07:24:19.0   ,       MEAS;
                92274786,       "192",  404723.369663,  7616179.529551, 839.252660,     "",     16-04-2022/07:24:34.0   ,       MEAS;
                92274787,       "193",  404747.164706,  7616185.743594, 837.773329,     "",     16-04-2022/07:25:23.0   ,       MEAS;
                92274788,       "194",  404747.140028,  7616185.730397, 837.714213,     "",     16-04-2022/07:25:34.0   ,       MEAS;
                92274789,       "195",  404770.375092,  7616191.299679, 836.701494,     "",     16-04-2022/07:26:15.0   ,       MEAS;
                92274790,       "196",  404770.449057,  7616191.287631, 836.628372,     "",     16-04-2022/07:26:26.0   ,       MEAS;
                92274791,       "197",  404772.252607,  7616187.318443, 837.014612,     "",     16-04-2022/07:27:01.0   ,       MEAS;
                92274792,       "198",  404772.268847,  7616187.358749, 836.972244,     "",     16-04-2022/07:27:11.0   ,       MEAS;
                92274793,       "199",  404748.372853,  7616181.765579, 837.953471,     "",     16-04-2022/07:28:03.0   ,       MEAS;
                92274794,       "200",  404748.369448,  7616181.753404, 837.822788,     "",     16-04-2022/07:28:13.0   ,       MEAS;
                92274795,       "201",  404724.117251,  7616176.664502, 839.262594,     "",     16-04-2022/07:28:59.0   ,       MEAS;
                92274796,       "202",  404724.052120,  7616176.694851, 839.210240,     "",     16-04-2022/07:29:11.0   ,       MEAS;
                92274797,       "203",  404699.458610,  7616171.672856, 841.333966,     "",     16-04-2022/07:29:53.0   ,       MEAS;
                92274798,       "204",  404699.478892,  7616171.724888, 841.287262,     "",     16-04-2022/07:30:06.0   ,       MEAS;
                92274799,       "205",  404700.166214,  7616167.417939, 841.534116,     "",     16-04-2022/07:30:41.0   ,       MEAS;
                92274800,       "206",  404700.191142,  7616167.438743, 841.400940,     "",     16-04-2022/07:30:58.0   ,       MEAS;
                92274801,       "207",  404724.692524,  7616172.503840, 839.401467,     "",     16-04-2022/07:31:50.0   ,       MEAS;
                92274802,       "208",  404724.723112,  7616172.499504, 839.345824,     "",     16-04-2022/07:32:00.0   ,       MEAS;
                92274803,       "209",  404749.150998,  7616177.379903, 837.897960,     "",     16-04-2022/07:32:45.0   ,       MEAS;
                92274804,       "210",  404749.162450,  7616177.370803, 837.832042,     "",     16-04-2022/07:32:55.0   ,       MEAS;
                92274805,       "211",  404773.708959,  7616182.478603, 837.116395,     "",     16-04-2022/07:33:43.0   ,       MEAS;
                92274806,       "212",  404773.747075,  7616182.448885, 837.042866,     "",     16-04-2022/07:33:56.0   ,       MEAS;
                92274807,       "213",  404774.573900,  7616148.189734, 837.759582,     "",     16-04-2022/07:47:03.0   ,       MEAS;
                92274692,       "101",  404849.000000,  7616162.000000, 840.000000,     "",     16-04-2022/05:10:17.0   ,       FIX;
                92274691,       "TS1",  404781.000000,  7616169.000000, 837.000000,     "",     16-04-2022/04:36:27.0   ,       FIX;

