EP16
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                41943045,       "101",  ,       ,       302.100811,     "",    3                                                                                        0-07-2020/08:01:18.0    ,       MEAS;
                41943048,       "102",    427301.293768,  7675545.333821, 302.2100                                                                                        06,     "",     30-07-2020/08:05:59.0   ,       MEAS;
                41943049,       "103",    427301.512645,  7675544.506806, 302.1071                                                                                        73,     "",     30-07-2020/08:06:45.0   ,       MEAS;
                41943050,       "104",    427301.615677,  7675544.553943, 302.1084                                                                                        44,     "",     30-07-2020/08:11:11.0   ,       MEAS;
                41943051,       "105",    427301.928365,  7675543.859653, 302.2444                                                                                        55,     "",     30-07-2020/08:14:18.0   ,       MEAS;
                41943052,       "106",    427301.869438,  7675543.865107, 302.1888                                                                                        27,     "",     30-07-2020/08:14:35.0   ,       MEAS;
                41943053,       "107",    427299.507202,  7675538.419215, 303.1586                                                                                        52,     "",     30-07-2020/08:16:31.0   ,       MEAS;
                41943054,       "108",    427299.419601,  7675538.432785, 303.0992                                                                                        61,     "",     30-07-2020/08:16:46.0   ,       MEAS;
                41943055,       "109",    427298.683654,  7675544.018410, 302.1271                                                                                        51,     "",     30-07-2020/08:17:25.0   ,       MEAS;
                41943056,       "110",    427298.669336,  7675544.016143, 302.1061                                                                                        13,     "",     30-07-2020/08:17:51.0   ,       MEAS;
                41943057,       "111",    427297.210921,  7675561.366335, 303.1990                                                                                        44,     "",     30-07-2020/08:18:54.0   ,       MEAS;
                41943058,       "112",    427297.241562,  7675561.417164, 303.1942                                                                                        95,     "",     30-07-2020/08:19:31.0   ,       MEAS;
                41943059,       "113",    427279.500466,  7675569.681529, 303.7121                                                                                        80,     "",     30-07-2020/08:20:23.0   ,       MEAS;
                41943060,       "114",    427279.563258,  7675569.634847, 303.6822                                                                                        68,     "",     30-07-2020/08:20:59.0   ,       MEAS;
                41943061,       "115",    427279.475405,  7675547.854772, 301.6658                                                                                        38,     "",     30-07-2020/08:26:01.0   ,       MEAS;
                41943062,       "116",    427276.308474,  7675547.889601, 300.1272                                                                                        85,     "",     30-07-2020/08:32:11.0   ,       MEAS;
                41943063,       "117",    427272.131042,  7675527.791448, 304.0325                                                                                        61,     "",     30-07-2020/08:35:04.0   ,       MEAS;
                41943064,       "118",    427272.198328,  7675527.775462, 304.0090                                                                                        99,     "",     30-07-2020/08:35:34.0   ,       MEAS;
                41943065,       "119",    427259.376079,  7675534.809477, 304.5060                                                                                        97,     "",     30-07-2020/08:36:49.0   ,       MEAS;
                41943066,       "120",    427259.375623,  7675534.767873, 304.4782                                                                                        46,     "",     30-07-2020/08:37:06.0   ,       MEAS;
                41943067,       "121",    427261.725525,  7675548.310540, 302.3287                                                                                        53,     "",     30-07-2020/08:38:21.0   ,       MEAS;
                41943068,       "122",    427261.774984,  7675548.296635, 302.2701                                                                                        40,     "",     30-07-2020/08:38:41.0   ,       MEAS;
                41943069,       "123",    427264.407599,  7675567.532873, 304.4227                                                                                        48,     "",     30-07-2020/08:40:17.0   ,       MEAS;
