IDEX


HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E7"
                OPERATOR        "MM"
                CREATION_DATE   01-08-2020/02:35:23.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                25166132,       "210",  419404.343849,  7624434.923391, 619.8600                                                                                        36,     "",     01-08-2020/04:20:00.0   ,       MEAS;
                25166133,       "211",  419404.413245,  7624434.878928, 619.6579                                                                                        26,     "",     01-08-2020/04:20:22.0   ,       MEAS;
                25166134,       "212",  419391.948378,  7624459.418393, 622.0085                                                                                        93,     "",     01-08-2020/04:21:18.0   ,       MEAS;
                25166135,       "213",  419391.974517,  7624459.407772, 621.9140                                                                                        55,     "",     01-08-2020/04:21:40.0   ,       MEAS;
                25166136,       "214",  419383.636294,  7624454.215954, 621.9880                                                                                        89,     "",     01-08-2020/04:22:41.0   ,       MEAS;
                25166137,       "215",  419383.642383,  7624454.140272, 621.8903                                                                                        26,     "",     01-08-2020/04:23:09.0   ,       MEAS;
                25166138,       "216",  419396.688717,  7624432.318982, 620.4793                                                                                        85,     "",     01-08-2020/04:24:26.0   ,       MEAS;
                25166139,       "217",  419396.651802,  7624432.361715, 620.4191                                                                                        82,     "",     01-08-2020/04:24:50.0   ,       MEAS;
                25166140,       "218",  419405.774278,  7624404.828579, 615.0386                                                                                        12,     "",     01-08-2020/04:26:07.0   ,       MEAS;
                25166141,       "219",  419405.694233,  7624404.978193, 614.9414                                                                                        41,     "",     01-08-2020/04:26:32.0   ,       MEAS;
                25166142,       "220",  419419.746624,  7624384.367507, 613.5745                                                                                        57,     "",     01-08-2020/04:27:37.0   ,       MEAS;
                25166143,       "221",  419419.657554,  7624384.416973, 613.5332                                                                                        47,     "",     01-08-2020/04:27:52.0   ,       MEAS;
                25166144,       "222",  419434.296334,  7624383.180686, 613.2036                                                                                        40,     "",     01-08-2020/04:29:25.0   ,       MEAS;
                25165828,       "101",  419446.000000,  7624344.000000, 612.0000                                                                                        00,     "",     01-08-2020/02:45:23.0   ,       FIX;
                25165827,       "TS2",  419480.000000,  7624351.000000, 613.0000                                                                                        00,     "",     01-08-2020/02:41:54.0   ,       FIX;
                THEMINFO (PointNo, PointID, Attribute, Value)
                        25165834,       "102",  "Info 1",       "";
                        25165834,       "102",  "Info 2",       "";
                        25165834,       "102",  "Info 3",       "";
                        25165834,       "102",  "Info 4",       "";
                        25165834,       "102",  "Info 5",       "";
                        25165834,       "102",  "Info 6",       "";
                        25165834,       "102",  "Info 7",       "";
                        25165834,       "102",  "Info 8",       "";
                        25165837,       "103",  "Info 1",       "";
                        25165837,       "103",  "Info 2",       "";
                        25165837,       "103",  "Info 3",       "";
                        25165837,       "103",  "Info 4",       "";
                        25165837,       "103",  "Info 5",       "";
                        25165837,       "103",  "Info 6",       "";
                        25165837,       "103",  "Info 7",       "";
                        25165837,       "103",  "Info 8",       "";
                        25165840,       "104",  "Info 1",       "";
                        25165840,       "104",  "Info 2",       "";
                        25165840,       "104",  "Info 3",       "";
                        25165840,       "104",  "Info 4",       "";
                        25165840,       "104",  "Info 5",       "";
                        25165840,       "104",  "Info 6",       "";
                        25165840,       "104",  "Info 7",       "";
                        25165840,       "104",  "Info 8",       "";
                        25165843,       "105",  "Info 1",       "";
                        25165843,       "105",  "Info 2",       "";
                        25165843,       "105",  "Info 3",       "";
                        25165843,       "105",  "Info 4",       "";
                        25165843,       "105",  "Info 5",       "";
                        25165843,       "105",  "Info 6",       "";
                        25165843,       "105",  "Info 7",       "";
                        25165843,       "105",  "Info 8",       "";
                        25165846,       "106",  "Info 1",       "";
                        25165846,       "106",  "Info 2",       "";
                        25165846,       "106",  "Info 3",       "";
                        25165846,       "106",  "Info 4",       "";
                        25165846,       "106",  "Info 5",       "";
                        25165846,       "106",  "Info 6",       "";
                        25165846,       "106",  "Info 7",       "";
                        25165846,       "106",  "Info 8",       "";
                        25165849,       "107",  "Info 1",       "";
                        25165849,       "107",  "Info 2",       "";
                        25165849,       "107",  "Info 3",       "";
                        25165849,       "107",  "Info 4",       "";
                        25165849,       "107",  "Info 5",       "";
                        25165849,       "107",  "Info 6",       "";
                        25165849,       "107",  "Info 7",       "";
                        25165849,       "107",  "Info 8",       "";
                        25165852,       "108",  "Info 1",       "";
                        25165852,       "108",  "Info 2",       "";
                        25165852,       "108",  "Info 3",       "";
                        25165852,       "108",  "Info 4",       "";
                        25165852,       "108",  "Info 5",       "";
                        25165852,       "108",  "Info 6",       "";
                        25165852,       "108",  "Info 7",       "";
                        25165852,       "108",  "Info 8",       "";
                        25165855,       "109",  "Info 1",       "";
                        25165855,       "109",  "Info 2",       "";
                        25165855,       "109",  "Info 3",       "";
                        25165855,       "109",  "Info 4",       "";
                        25165855,       "109",  "Info 5",       "";
                        25165855,       "109",  "Info 6",       "";
