IDEX


?
HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E3"
                OPERATOR        "TN"
                CREATION_DATE   02-08-2020/03:21:22.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                92274771,       "177",  404886.066427,  7616194.268080, 842.726347,     "",     02-08-2020/05:24:50.0   ,       MEAS;
                92274772,       "178",  404886.046835,  7616194.277756, 842.710346,     "",     02-08-2020/05:25:05.0   ,       MEAS;
                92274773,       "179",  404860.972467,  7616192.845977, 841.317210,     "",     02-08-2020/05:27:04.0   ,       MEAS;
                92274774,       "180",  404860.902219,  7616192.876562, 841.210740,     "",     02-08-2020/05:27:23.0   ,       MEAS;
                92274775,       "181",  404836.631577,  7616190.628750, 839.937740,     "",     02-08-2020/05:31:17.0   ,       MEAS;
                92274776,       "182",  404836.608954,  7616190.650079, 839.870552,     "",     02-08-2020/05:31:43.0   ,       MEAS;
                92274777,       "183",  404714.508827,  7616116.402492, 844.423400,     "",     02-08-2020/05:49:46.0   ,       MEAS;
                92274778,       "184",  404714.484332,  7616116.390920, 844.375836,     "",     02-08-2020/05:50:03.0   ,       MEAS;
                92274779,       "185",  404734.813411,  7616115.214497, 842.870479,     "",     02-08-2020/05:51:06.0   ,       MEAS;
                92274780,       "186",  404734.827962,  7616115.262744, 842.826155,     "",     02-08-2020/05:51:26.0   ,       MEAS;
                92274781,       "187",  404761.171619,  7616117.895992, 841.283553,     "",     02-08-2020/05:52:45.0   ,       MEAS;
                92274782,       "188",  404761.290970,  7616117.973163, 841.228064,     "",     02-08-2020/05:53:03.0   ,       MEAS;
                92274783,       "189",  404785.943408,  7616120.355410, 840.671928,     "",     02-08-2020/05:54:44.0   ,       MEAS;
                92274784,       "190",  404785.939310,  7616120.351245, 840.633663,     "",     02-08-2020/05:55:03.0   ,       MEAS;
                92274785,       "191",  404787.149662,  7616128.341585, 840.598908,     "",     02-08-2020/05:56:32.0   ,       MEAS;
                92274786,       "192",  404787.098088,  7616128.285034, 840.554942,     "",     02-08-2020/05:56:48.0   ,       MEAS;
                92274787,       "193",  404763.137702,  7616126.192508, 841.287918,     "",     02-08-2020/05:57:49.0   ,       MEAS;
                92274788,       "194",  404763.087476,  7616126.174010, 841.207394,     "",     02-08-2020/05:58:08.0   ,       MEAS;
                92274789,       "195",  404738.339556,  7616122.381182, 842.853179,     "",     02-08-2020/05:59:37.0   ,       MEAS;
                92274790,       "196",  404738.363335,  7616122.396552, 842.819919,     "",     02-08-2020/05:59:58.0   ,       MEAS;
                92274791,       "197",  404711.008328,  7616123.137554, 844.456399,     "",     02-08-2020/06:01:23.0   ,       MEAS;
                92274792,       "198",  404710.996115,  7616123.132053, 844.421490,     "",     02-08-2020/06:01:46.0   ,       MEAS;
                92274793,       "199",  404711.210749,  7616128.932238, 844.298989,     "",     02-08-2020/06:02:59.0   ,       MEAS;
                92274794,       "200",  404711.192859,  7616128.936563, 844.201920,     "",     02-08-2020/06:03:19.0   ,       MEAS;
                92274795,       "201",  404737.881486,  7616129.463760, 842.413072,     "",     02-08-2020/06:04:12.0   ,       MEAS;
                92274796,       "202",  404737.865197,  7616129.457773, 842.398872,     "",     02-08-2020/06:04:34.0   ,       MEAS;
                92274797,       "203",  404763.468978,  7616131.297252, 841.186199,     "",     02-08-2020/06:05:35.0   ,       MEAS;
                92274798,       "204",  404763.550885,  7616131.354606, 841.145283,     "",     02-08-2020/06:05:53.0   ,       MEAS;
                92274799,       "205",  404787.621257,  7616134.611081, 840.464938,     "",     02-08-2020/06:07:28.0   ,       MEAS;
                92274800,       "206",  404787.620181,  7616134.597574, 840.358929,     "",     02-08-2020/06:07:48.0   ,       MEAS;
                92274801,       "207",  404787.298247,  7616139.816334, 840.335794,     "",     02-08-2020/06:08:49.0   ,       MEAS;
                92274802,       "208",  404787.344274,  7616139.855442, 840.300838,     "",     02-08-2020/06:09:06.0   ,       MEAS;
                92274803,       "209",  404763.285028,  7616134.877634, 841.045530,     "",     02-08-2020/06:10:09.0   ,       MEAS;
                92274804,       "210",  404763.266774,  7616134.866312, 841.010275,     "",     02-08-2020/06:10:23.0   ,       MEAS;
                92274805,       "211",  404737.017698,  7616130.338436, 842.522191,     "",     02-08-2020/06:12:07.0   ,       MEAS;
                92274806,       "212",  404737.065555,  7616130.416023, 842.440063,     "",     02-08-2020/06:12:27.0   ,       MEAS;
                92274807,       "213",  404712.214594,  7616128.600101, 844.236070,     "",     02-08-2020/06:14:06.0   ,       MEAS;
                92274808,       "214",  404712.206056,  7616128.596440, 844.228233,     "",     02-08-2020/06:14:24.0   ,       MEAS;
                92274809,       "215",  404710.999151,  7616135.999381, 844.105316,     "",     02-08-2020/06:15:40.0   ,       MEAS;
                92274810,       "216",  404711.025952,  7616136.062283, 844.094457,     "",     02-08-2020/06:16:02.0   ,       MEAS;
                92274811,       "217",  404735.047393,  7616140.151461, 842.285170,     "",     02-08-2020/06:17:10.0   ,       MEAS;
                92274812,       "218",  404735.046381,  7616140.150892, 842.271988,     "",     02-08-2020/06:17:27.0   ,       MEAS;
                92274813,       "219",  404760.625586,  7616143.487774, 840.975957,     "",     02-08-2020/06:18:41.0   ,       MEAS;
                92274814,       "220",  404760.692379,  7616143.530567, 840.948986,     "",     02-08-2020/06:18:55.0   ,       MEAS;
                92274815,       "221",  404786.480154,  7616145.263077, 840.103115,     "",     02-08-2020/06:20:40.0   ,       MEAS;
                92274816,       "222",  404786.422058,  7616145.220318, 839.988241,     "",     02-08-2020/06:20:54.0   ,       MEAS;
                92274817,       "223",  404775.245388,  7616149.539956, 840.382405,     "",     02-08-2020/06:23:49.0   ,       MEAS;
                92274692,       "101",  404849.000000,  7616162.000000, 840.000000,     "",     02-08-2020/03:47:00.0   ,       FIX;
                92274691,       "TS2",  404835.000000,  7616181.000000, 840.000000,     "",     02-08-2020/03:26:53.0   ,       FIX;
                THEMINFO (PointNo, PointID, Attribute, Value)
                END THEMINFO
                ANNOTATIONS (PointNo, PointID, Annotation)
                END ANNOTATIONS
        END POINTS
END DATABASE
METEO
        ELEMENTS (StnNo, StnID, Date, DryTemp, AtmPress, RefCoeff)
                92274691,       "TS2",  02-08-2020/03:21:23.0,  12.000000,     1013.250000,     0.130000;
        END ELEMENTS
END METEO
THEODOLITE
        INSTRUMENTS (Name, TheoNo, EDMNo, V_TYPE)
                "TS02power-7\"",        1311652,        0,      ZENITH;
        END INSTRUMENTS
        CONFIGS (CfgNo, InstrName, Date, AddConst)
                1,      "TS02power-7\"",        02-08-2020/03:47:00.0,  0.000000;
        END CONFIGS
