3EP8
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                494927877,      "101",  ,       ,       575.381752,     "",    07-07-2022/10:29:27.0    ,       MEAS;
                494927880,      "102",  420520.453950,  7622438.636261, 575.354576,     "",     07-07-2022/10:33:43.0   ,       MEAS;
                494927881,      "103",  420520.589518,  7622438.776887, 574.763258,     "",     07-07-2022/10:34:17.0   ,       MEAS;
                494927882,      "104",  420520.833581,  7622438.072477, 575.349982,     "",     07-07-2022/10:34:44.0   ,       MEAS;
                494927883,      "105",  420520.809701,  7622438.031856, 574.764059,     "",     07-07-2022/10:34:57.0   ,       MEAS;
                494927884,      "106",  420520.913124,  7622437.309226, 575.389739,     "",     07-07-2022/10:35:27.0   ,       MEAS;
                494927885,      "107",  420521.039812,  7622437.288913, 574.802401,     "",     07-07-2022/10:35:42.0   ,       MEAS;
                494927886,      "108",  420524.696271,  7622436.658735, 575.438822,     "",     07-07-2022/10:36:11.0   ,       MEAS;
                494927887,      "109",  420524.792211,  7622436.795549, 574.876278,     "",     07-07-2022/10:36:23.0   ,       MEAS;
                494927888,      "110",  420527.654872,  7622434.516283, 575.380483,     "",     07-07-2022/10:37:01.0   ,       MEAS;
                494927889,      "111",  420527.745204,  7622434.530512, 574.894756,     "",     07-07-2022/10:37:18.0   ,       MEAS;
                494927890,      "112",  420531.336245,  7622436.060886, 575.260683,     "",     07-07-2022/10:37:55.0   ,       MEAS;
                494927891,      "113",  420531.467343,  7622436.160496, 574.678840,     "",     07-07-2022/10:38:15.0   ,       MEAS;
                494927892,      "114",  420533.380600,  7622434.239571, 575.287989,     "",     07-07-2022/10:38:49.0   ,       MEAS;
                494927893,      "115",  420533.550810,  7622434.324402, 574.698711,     "",     07-07-2022/10:39:06.0   ,       MEAS;
                494927894,      "116",  420531.162145,  7622437.907425, 574.757339,     "",     07-07-2022/10:40:19.0   ,       MEAS;
                494927895,      "117",  420531.342149,  7622438.031349, 574.323615,     "",     07-07-2022/10:40:31.0   ,       MEAS;
                494927896,      "118",  420532.478392,  7622437.385456, 574.685166,     "",     07-07-2022/10:41:14.0   ,       MEAS;
                494927897,      "119",  420532.581886,  7622437.444276, 574.176374,     "",     07-07-2022/10:41:28.0   ,       MEAS;
                494927898,      "120",  420528.686478,  7622437.779812, 574.679499,     "",     07-07-2022/10:44:06.0   ,       MEAS;
                494927899,      "121",  420528.674803,  7622437.920914, 574.258512,     "",     07-07-2022/10:44:19.0   ,       MEAS;
                494927900,      "122",  420528.327883,  7622436.638645, 574.791741,     "",     07-07-2022/10:44:47.0   ,       MEAS;
                494927901,      "123",  420528.263882,  7622436.575153, 574.424699,     "",     07-07-2022/10:45:06.0   ,       MEAS;
                494927902,      "124",  420524.161968,  7622442.217931, 575.409481,     "",     07-07-2022/10:47:17.0   ,       MEAS;
                494927903,      "125",  420524.206731,  7622442.274333, 574.734179,     "",     07-07-2022/10:47:41.0   ,       MEAS;
                494927904,      "126",  420524.295002,  7622439.805005, 574.467961,     "",     07-07-2022/10:48:21.0   ,       MEAS;
                494927905,      "127",  420524.341866,  7622439.823786, 573.993060,     "",     07-07-2022/10:48:31.0   ,       MEAS;
                494927906,      "128",  420528.679798,  7622443.027677, 575.320725,     "",     07-07-2022/10:49:41.0   ,       MEAS;
                494927907,      "129",  420528.828687,  7622443.219262, 574.850469,     "",     07-07-2022/10:50:00.0   ,       MEAS;
                494927908,      "130",  420528.404448,  7622441.441082, 574.658064,     "",     07-07-2022/10:50:27.0   ,       MEAS;
                494927909,      "131",  420528.600855,  7622441.485625, 574.283502,     "",     07-07-2022/10:50:36.0   ,       MEAS;
                494927910,      "132",  420531.518710,  7622442.055949, 575.360452,     "",     07-07-2022/10:51:24.0   ,       MEAS;
                494927911,      "133",  420531.785337,  7622441.975965, 574.841596,     "",     07-07-2022/10:51:37.0   ,       MEAS;
                494927912,      "134",  420533.791372,  7622439.525137, 575.435191,     "",     07-07-2022/10:52:04.0   ,       MEAS;
                494927913,      "135",  420533.959015,  7622439.492632, 574.760501,     "",     07-07-2022/10:52:16.0   ,       MEAS;
                494927914,      "136",  420591.551677,  7622431.782687, 575.437835,     "",     07-07-2022/10:54:45.0   ,       MEAS;
                494927915,      "137",  420591.511577,  7622431.789836, 574.918533,     "",     07-07-2022/10:54:58.0   ,       MEAS;
                494927916,      "138",  420591.314615,  7622431.026347, 575.290331,     "",     07-07-2022/10:55:35.0   ,       MEAS;
                494927917,      "139",  420591.161388,  7622431.148693, 574.816657,     "",     07-07-2022/10:55:51.0   ,       MEAS;
                494927918,      "140",  420590.951284,  7622430.116794, 575.481262,     "",     07-07-2022/10:56:36.0   ,       MEAS;
