3EP13
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                394264581,      "101",  ,       ,       329.339734,     "",    02-07-2022/08:13:00.0    ,       MEAS;
                394264584,      "1",    426643.183414,  7665307.036995, 327.458204,     "",     02-07-2022/08:15:51.0   ,       MEAS;
                394264585,      "102",  426643.155609,  7665307.054293, 327.731329,     "",     02-07-2022/08:17:30.0   ,       MEAS;
                394264586,      "103",  426643.167546,  7665307.076207, 327.050272,     "",     02-07-2022/08:17:53.0   ,       MEAS;
                394264587,      "104",  426654.698957,  7665311.179669, 327.413655,     "",     02-07-2022/08:19:05.0   ,       MEAS;
                394264588,      "105",  426654.759800,  7665311.356660, 326.312198,     "",     02-07-2022/08:23:35.0   ,       MEAS;
                394264589,      "106",  426662.303529,  7665311.998927, 327.657773,     "",     02-07-2022/08:24:21.0   ,       MEAS;
                394264590,      "107",  426662.215310,  7665312.120270, 326.753809,     "",     02-07-2022/08:24:54.0   ,       MEAS;
                394264591,      "108",  426666.336676,  7665314.957648, 327.409337,     "",     02-07-2022/08:26:07.0   ,       MEAS;
                394264592,      "109",  426666.465906,  7665314.945669, 327.174239,     "",     02-07-2022/08:26:43.0   ,       MEAS;
                394264593,      "110",  426674.085646,  7665315.291007, 327.427383,     "",     02-07-2022/08:28:04.0   ,       MEAS;
                394264594,      "111",  426674.013314,  7665315.358140, 327.223742,     "",     02-07-2022/08:28:25.0   ,       MEAS;
                394264595,      "112",  426674.056861,  7665315.036249, 326.857003,     "",     02-07-2022/08:29:09.0   ,       MEAS;
                394264596,      "113",  426716.312126,  7665360.920539, 327.264809,     "",     02-07-2022/08:44:48.0   ,       MEAS;
                394264597,      "114",  426716.300502,  7665360.932523, 326.459769,     "",     02-07-2022/08:45:25.0   ,       MEAS;
                394264598,      "115",  426717.607645,  7665369.261790, 327.432537,     "",     02-07-2022/08:46:13.0   ,       MEAS;
                394264599,      "116",  426717.562574,  7665369.208796, 326.623536,     "",     02-07-2022/08:46:35.0   ,       MEAS;
                394264600,      "117",  426720.072303,  7665375.495390, 327.401866,     "",     02-07-2022/08:47:45.0   ,       MEAS;
                394264601,      "118",  426720.067425,  7665375.471617, 326.571590,     "",     02-07-2022/08:48:07.0   ,       MEAS;
                394264602,      "119",  426719.656036,  7665385.624999, 327.546018,     "",     02-07-2022/08:48:55.0   ,       MEAS;
                394264603,      "120",  426719.773064,  7665385.713234, 326.774963,     "",     02-07-2022/08:49:15.0   ,       MEAS;
                394264604,      "121",  426723.127989,  7665391.659973, 327.209565,     "",     02-07-2022/08:50:43.0   ,       MEAS;
                394264605,      "122",  426723.281303,  7665391.685412, 326.421569,     "",     02-07-2022/08:51:23.0   ,       MEAS;
                394264606,      "123",  426709.068488,  7665358.513198, 327.334967,     "",     02-07-2022/09:06:51.0   ,       MEAS;
                394264607,      "124",  426708.905573,  7665358.538091, 326.584986,     "",     02-07-2022/09:07:10.0   ,       MEAS;
                394264608,      "125",  426698.892722,  7665368.090645, 327.292104,     "",     02-07-2022/09:11:15.0   ,       MEAS;
                394264609,      "126",  426698.935364,  7665368.273885, 326.866314,     "",     02-07-2022/09:11:40.0   ,       MEAS;
                394264610,      "127",  426696.786741,  7665374.759793, 327.255520,     "",     02-07-2022/09:13:08.0   ,       MEAS;
                394264611,      "128",  426696.781993,  7665374.791019, 326.806521,     "",     02-07-2022/09:13:28.0   ,       MEAS;
                394264612,      "129",  426702.924289,  7665391.500182, 327.750342,     "",     02-07-2022/09:15:19.0   ,       MEAS;
                394264613,      "130",  426702.927330,  7665391.546257, 327.034406,     "",     02-07-2022/09:15:34.0   ,       MEAS;
                394264614,      "131",  426721.947900,  7665397.276019, 327.085777,     "",     02-07-2022/09:16:28.0   ,       MEAS;
                394264615,      "132",  426722.069107,  7665397.895195, 326.465302,     "",     02-07-2022/09:17:26.0   ,       MEAS;
                394264616,      "133",  426639.909192,  7665310.236704, 327.813603,     "",     02-07-2022/09:24:58.0   ,       MEAS;
                394264617,      "134",  426640.169598,  7665310.115136, 327.522975,     "",     02-07-2022/09:25:41.0   ,       MEAS;
                394264618,      "135",  426643.815496,  7665328.713857, 327.700547,     "",     02-07-2022/09:31:18.0   ,       MEAS;
                394264619,      "136",  426643.731244,  7665328.663353, 327.387494,     "",     02-07-2022/09:31:45.0   ,       MEAS;
                394264620,      "137",  426652.812806,  7665341.346496, 327.780126,     "",     02-07-2022/09:32:41.0   ,       MEAS;
                394264621,      "138",  426652.745811,  7665341.271347, 327.175035,     "",     02-07-2022/09:32:56.0   ,       MEAS;
                394264622,      "139",  426677.783253,  7665326.856574, 327.716156,     "",     02-07-2022/09:34:39.0   ,       MEAS;
                394264623,      "140",  426677.838767,  7665326.758236, 327.164892,     "",     02-07-2022/09:34:54.0   ,       MEAS;
                394264624,      "141",  426678.616959,  7665318.829124, 327.600929,     "",     02-07-2022/09:35:21.0   ,       MEAS;
                394264625,      "142",  426678.622081,  7665318.864520, 326.816295,     "",     02-07-2022/09:35:38.0   ,       MEAS;
                394264626,      "143",  426641.056482,  7665307.902993, 327.169026,     "",     02-07-2022/09:47:11.0   ,       MEAS;
                394264627,      "144",  426641.143445,  7665307.940320, 326.979222,     "",     02-07-2022/09:47:26.0   ,       MEAS;
                394264628,      "145",  426647.522165,  7665323.666239, 325.610552,     "",     02-07-2022/09:52:08.0   ,       MEAS;
                394264629,      "146",  426655.318505,  7665332.021600, 326.535085,     "",     02-07-2022/09:56:45.0   ,       MEAS;
                394264630,      "147",  426655.065245,  7665331.974477, 326.452527,     "",     02-07-2022/09:57:16.0   ,       MEAS;
                394264631,      "148",  426674.056565,  7665325.771249, 326.017864,     "",     02-07-2022/09:59:23.0   ,       MEAS;
                394264632,      "149",  426674.003461,  7665325.751210, 325.988293,     "",     02-07-2022/09:59:57.0   ,       MEAS;
                394264633,      "150",  426676.396348,  7665317.629456, 326.623247,     "",     02-07-2022/10:01:15.0   ,       MEAS;
                394264634,      "151",  426676.062263,  7665317.548283, 326.407966,     "",     02-07-2022/10:01:34.0   ,       MEAS;
                394264635,      "152",  426662.138360,  7665319.906303, 326.146570,     "",     02-07-2022/10:06:37.0   ,       MEAS;
                394264636,      "153",  426662.041357,  7665320.141641, 325.791768,     "",     02-07-2022/10:06:48.0   ,       MEAS;
                394264637,      "154",  426713.683080,  7665357.989620, 325.973944,     "",     02-07-2022/10:11:09.0   ,       MEAS;
                394264638,      "155",  426713.519036,  7665358.055107, 325.884613,     "",     02-07-2022/10:11:35.0   ,       MEAS;
                394264639,      "156",  426710.658795,  7665366.681749, 326.413890,     "",     02-07-2022/10:14:16.0   ,       MEAS;
                394264640,      "157",  426710.815906,  7665367.304078, 326.347451,     "",     02-07-2022/10:14:51.0   ,       MEAS;
                394264641,      "158",  426710.355405,  7665369.922800, 325.537810,     "",     02-07-2022/10:16:47.0   ,       MEAS;
                394264642,      "159",  426710.245205,  7665370.065030, 325.306319,     "",     02-07-2022/10:17:57.0   ,       MEAS;
                394264643,      "160",  426704.261114,  7665371.879310, 325.837041,     "",     02-07-2022/10:19:07.0   ,       MEAS;
                394264644,      "161",  426704.057409,  7665371.982054, 325.582901,     "",     02-07-2022/10:19:31.0   ,       MEAS;
                394264645,      "162",  426712.764750,  7665370.676230, 325.755105,     "",     02-07-2022/10:22:35.0   ,       MEAS;
                394264646,      "163",  426712.695493,  7665370.733549, 325.644670,     "",     02-07-2022/10:22:51.0   ,       MEAS;
                394264647,      "164",  426714.093670,  7665385.334743, 325.889582,     "",     02-07-2022/10:24:42.0   ,       MEAS;
                394264648,      "165",  426714.008209,  7665385.582764, 325.793624,     "",     02-07-2022/10:25:08.0   ,       MEAS;
                394264649,      "166",  426721.888957,  7665393.677329, 326.313373,     "",     02-07-2022/10:26:41.0   ,       MEAS;
                394264650,      "167",  426722.131464,  7665393.747263, 326.172315,     "",     02-07-2022/10:26:56.0   ,       MEAS;
                394264651,      "168",  426672.200107,  7665372.582388, 331.273455,     "",     02-07-2022/10:44:59.0   ,       MEAS;
                394264652,      "169",  426672.105864,  7665372.671127, 330.947155,     "",     02-07-2022/10:45:23.0   ,       MEAS;
                394264653,      "170",  426662.424030,  7665373.030359, 331.869819,     "",     02-07-2022/10:46:15.0   ,       MEAS;
                394264654,      "171",  426662.495313,  7665372.962450, 331.758344,     "",     02-07-2022/10:46:30.0   ,       MEAS;
                394264655,      "172",  426644.571102,  7665368.512872, 333.188562,     "",     02-07-2022/10:47:32.0   ,       MEAS;
                394264656,      "173",  426644.730264,  7665368.541667, 332.535309,     "",     02-07-2022/10:47:56.0   ,       MEAS;
                394264657,      "174",  426621.885211,  7665348.958283, 332.433522,     "",     02-07-2022/10:48:49.0   ,       MEAS;
                394264658,      "175",  426621.856698,  7665348.996069, 332.112022,     "",     02-07-2022/10:49:01.0   ,       MEAS;
                394264659,      "176",  426610.957950,  7665341.190280, 331.896369,     "",     02-07-2022/10:49:33.0   ,       MEAS;
                394264660,      "177",  426611.073149,  7665341.200893, 331.487485,     "",     02-07-2022/10:49:47.0   ,       MEAS;
                394264661,      "178",  426594.713092,  7665358.921149, 335.052526,     "",     02-07-2022/10:51:17.0   ,       MEAS;
                394264662,      "179",  426594.725235,  7665358.905166, 334.630030,     "",     02-07-2022/10:51:33.0   ,       MEAS;
                394264663,      "180",  426606.635089,  7665370.812571, 335.647991,     "",     02-07-2022/10:52:14.0   ,       MEAS;
                394264664,      "181",  426606.676091,  7665370.845085, 335.119336,     "",     02-07-2022/10:52:34.0   ,       MEAS;
                394264665,      "182",  426633.891191,  7665391.048541, 335.203992,     "",     02-07-2022/10:53:40.0   ,       MEAS;
                394264666,      "183",  426633.949052,  7665391.039846, 334.688893,     "",     02-07-2022/10:53:50.0   ,       MEAS;
                394264667,      "184",  426624.456085,  7665413.554268, 337.419993,     "",     02-07-2022/10:56:23.0   ,       MEAS;
                394264668,      "185",  426624.525695,  7665413.298681, 336.999227,     "",     02-07-2022/10:56:54.0   ,       MEAS;
                394264669,      "186",  426592.498634,  7665390.662425, 338.109990,     "",     02-07-2022/10:57:55.0   ,       MEAS;
                394264670,      "187",  426592.528892,  7665390.699782, 337.593615,     "",     02-07-2022/10:58:14.0   ,       MEAS;
                394264671,      "188",  426577.610096,  7665376.683546, 337.827500,     "",     02-07-2022/10:59:04.0   ,       MEAS;
                394264672,      "189",  426577.538313,  7665376.590569, 337.582410,     "",     02-07-2022/10:59:18.0   ,       MEAS;
                394264673,      "190",  426560.011755,  7665394.479623, 340.592651,     "",     02-07-2022/11:00:21.0   ,       MEAS;
                394264674,      "191",  426560.310225,  7665394.339160, 340.328816,     "",     02-07-2022/11:00:48.0   ,       MEAS;
                394264675,      "192",  426578.324112,  7665411.176432, 340.651046,     "",     02-07-2022/11:01:30.0   ,       MEAS;
                394264676,      "193",  426578.390831,  7665411.187792, 340.251989,     "",     02-07-2022/11:01:44.0   ,       MEAS;
                394264677,      "194",  426610.172813,  7665438.893801, 340.200311,     "",     02-07-2022/11:02:50.0   ,       MEAS;
                394264678,      "195",  426610.198655,  7665438.836600, 339.774135,     "",     02-07-2022/11:03:08.0   ,       MEAS;
                394264679,      "196",  426629.734784,  7665446.581650, 339.250292,     "",     02-07-2022/11:06:40.0   ,       MEAS;
                394264680,      "197",  426629.745746,  7665446.685643, 338.630058,     "",     02-07-2022/11:06:56.0   ,       MEAS;
                394264681,      "198",  426640.139135,  7665449.889156, 338.541213,     "",     02-07-2022/11:07:26.0   ,       MEAS;
                394264682,      "199",  426640.128966,  7665450.075674, 338.070358,     "",     02-07-2022/11:07:56.0   ,       MEAS;
                394264683,      "200",  426650.925199,  7665428.743079, 336.492378,     "",     02-07-2022/11:08:41.0   ,       MEAS;
                394264684,      "201",  426650.962372,  7665428.621681, 336.173813,     "",     02-07-2022/11:08:52.0   ,       MEAS;
                394264685,      "202",  426637.898778,  7665420.522955, 337.108168,     "",     02-07-2022/11:09:25.0   ,       MEAS;
                394264686,      "203",  426637.921366,  7665420.437786, 336.549658,     "",     02-07-2022/11:09:52.0   ,       MEAS;
                394264687,      "204",  426649.532990,  7665398.624999, 334.669556,     "",     02-07-2022/11:10:45.0   ,       MEAS;
                394264688,      "205",  426649.541198,  7665398.527710, 334.170836,     "",     02-07-2022/11:11:01.0   ,       MEAS;
                394264689,      "206",  426661.446935,  7665404.184076, 334.128522,     "",     02-07-2022/11:11:43.0   ,       MEAS;
                394264690,      "207",  426661.530646,  7665404.143068, 333.653220,     "",     02-07-2022/11:11:56.0   ,       MEAS;
                394264691,      "208",  426670.959651,  7665395.697430, 332.692328,     "",     02-07-2022/11:13:12.0   ,       MEAS;
                394264580,      "101",  426760.000000,  7665334.000000, 330.000000,     "",     02-07-2022/08:13:00.0   ,       FIX;
                394264579,      "TS1",  426673.000000,  7665364.000000, 331.000000,     "",     02-07-2022/08:06:35.0   ,       FIX;
