3TP14
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                377487365,      "101",  ,       ,       512.594747,     "",    01-07-2022/04:59:28.0    ,       MEAS;
                377487368,      "102",  423171.456969,  7628803.215341, 513.358514,     "",     01-07-2022/06:25:30.0   ,       MEAS;
                377487369,      "103",  423171.417142,  7628803.189406, 513.014081,     "",     01-07-2022/06:26:02.0   ,       MEAS;
                377487370,      "104",  423176.442320,  7628807.481077, 513.154947,     "",     01-07-2022/06:26:39.0   ,       MEAS;
                377487371,      "105",  423176.394949,  7628807.560151, 512.824329,     "",     01-07-2022/06:27:01.0   ,       MEAS;
                377487372,      "106",  423179.340314,  7628811.668000, 512.935547,     "",     01-07-2022/06:27:24.0   ,       MEAS;
                377487373,      "107",  423179.332305,  7628811.674813, 512.535405,     "",     01-07-2022/06:27:43.0   ,       MEAS;
                377487374,      "108",  423202.179314,  7628798.710769, 513.562435,     "",     01-07-2022/06:28:38.0   ,       MEAS;
                377487375,      "109",  423202.188209,  7628798.708799, 513.131290,     "",     01-07-2022/06:28:52.0   ,       MEAS;
                377487376,      "110",  423199.612474,  7628795.791640, 513.698557,     "",     01-07-2022/06:29:28.0   ,       MEAS;
                377487377,      "111",  423199.667948,  7628795.758898, 513.388445,     "",     01-07-2022/06:29:45.0   ,       MEAS;
                377487378,      "112",  423192.848076,  7628788.937949, 513.957479,     "",     01-07-2022/06:30:14.0   ,       MEAS;
                377487379,      "113",  423192.736074,  7628788.971614, 513.667146,     "",     01-07-2022/06:30:26.0   ,       MEAS;
                377487380,      "114",  423214.087203,  7628774.837804, 514.085305,     "",     01-07-2022/06:31:34.0   ,       MEAS;
                377487381,      "115",  423214.010228,  7628774.758900, 513.863298,     "",     01-07-2022/06:31:49.0   ,       MEAS;
                377487382,      "116",  423219.050859,  7628781.347923, 513.966155,     "",     01-07-2022/06:32:33.0   ,       MEAS;
                377487383,      "117",  423219.065164,  7628781.322963, 513.792346,     "",     01-07-2022/06:32:59.0   ,       MEAS;
                377487384,      "118",  423220.966925,  7628784.854769, 513.797249,     "",     01-07-2022/06:33:27.0   ,       MEAS;
                377487385,      "119",  423220.943559,  7628784.816730, 513.614182,     "",     01-07-2022/06:33:41.0   ,       MEAS;
                377487386,      "120",  423242.730292,  7628769.034943, 513.968484,     "",     01-07-2022/06:34:51.0   ,       MEAS;
                377487387,      "121",  423242.721659,  7628769.108239, 513.740162,     "",     01-07-2022/06:35:04.0   ,       MEAS;
                377487388,      "122",  423238.860053,  7628764.712930, 514.024637,     "",     01-07-2022/06:35:43.0   ,       MEAS;
                377487389,      "123",  423238.806076,  7628764.611490, 513.830142,     "",     01-07-2022/06:36:04.0   ,       MEAS;
                377487390,      "124",  423235.548285,  7628761.180765, 514.089875,     "",     01-07-2022/06:36:23.0   ,       MEAS;
                377487391,      "125",  423235.643880,  7628761.220119, 513.871247,     "",     01-07-2022/06:36:41.0   ,       MEAS;
                377487392,      "126",  423193.005308,  7628805.083755, 513.442218,     "",     01-07-2022/06:39:39.0   ,       MEAS;
                377487393,      "127",  423192.947887,  7628805.118084, 512.960339,     "",     01-07-2022/06:40:00.0   ,       MEAS;
                377487394,      "128",  423195.364507,  7628814.836961, 512.782896,     "",     01-07-2022/06:41:00.0   ,       MEAS;
                377487395,      "129",  423195.243522,  7628814.790057, 512.259589,     "",     01-07-2022/06:41:16.0   ,       MEAS;
                377487396,      "130",  423207.604546,  7628833.153350, 511.995052,     "",     01-07-2022/06:41:59.0   ,       MEAS;
                377487397,      "131",  423207.608610,  7628833.151021, 511.412387,     "",     01-07-2022/06:42:14.0   ,       MEAS;
                377487398,      "132",  423228.278442,  7628819.296701, 512.215687,     "",     01-07-2022/06:43:24.0   ,       MEAS;
                377487399,      "133",  423228.442258,  7628819.255022, 511.944968,     "",     01-07-2022/06:43:43.0   ,       MEAS;
                377487400,      "134",  423216.577733,  7628800.224043, 513.302550,     "",     01-07-2022/06:44:27.0   ,       MEAS;
                377487401,      "135",  423216.463575,  7628800.259170, 513.086089,     "",     01-07-2022/06:44:48.0   ,       MEAS;
                377487402,      "136",  423207.261509,  7628785.200115, 514.081011,     "",     01-07-2022/06:45:39.0   ,       MEAS;
                377487403,      "137",  423207.283295,  7628785.107092, 513.730409,     "",     01-07-2022/06:45:53.0   ,       MEAS;
                377487404,      "138",  423223.161246,  7628763.159311, 514.118929,     "",     01-07-2022/06:48:16.0   ,       MEAS;
                377487405,      "139",  423223.150613,  7628763.168923, 513.957911,     "",     01-07-2022/06:48:39.0   ,       MEAS;
                377487406,      "140",  423237.131540,  7628786.259739, 513.730829,     "",     01-07-2022/06:49:34.0   ,       MEAS;
                377487407,      "141",  423237.039529,  7628786.271226, 513.506983,     "",     01-07-2022/06:50:03.0   ,       MEAS;
                377487408,      "142",  423249.304263,  7628805.717720, 513.032018,     "",     01-07-2022/06:51:02.0   ,       MEAS;
                377487409,      "143",  423249.207473,  7628805.738549, 512.800314,     "",     01-07-2022/06:51:26.0   ,       MEAS;
                377487410,      "144",  423186.330081,  7628845.235168, 511.667031,     "",     01-07-2022/06:54:31.0   ,       MEAS;
                377487411,      "145",  423186.413057,  7628845.138662, 510.761567,     "",     01-07-2022/06:55:27.0   ,       MEAS;
                377487412,      "146",  423180.507815,  7628835.061332, 511.989879,     "",     01-07-2022/06:56:17.0   ,       MEAS;
                377487413,      "147",  423180.610564,  7628835.068466, 511.316322,     "",     01-07-2022/06:57:07.0   ,       MEAS;
                377487414,      "148",  423176.889637,  7628827.875909, 512.219893,     "",     01-07-2022/06:57:42.0   ,       MEAS;
                377487415,      "149",  423176.952906,  7628827.813826, 511.563477,     "",     01-07-2022/06:58:21.0   ,       MEAS;
                377487416,      "150",  423108.797376,  7628838.069636, 513.860416,     "",     01-07-2022/07:51:24.0   ,       MEAS;
                377487364,      "101",  423175.000000,  7628863.000000, 511.000000,     "",     01-07-2022/04:59:28.0   ,       FIX;
                377487363,      "TS1",  423166.000000,  7628824.000000, 513.000000,     "",     01-07-2022/04:53:25.0   ,       FIX;
