3TP17
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                327155742,      "124",  426426.542086,  7669044.118640, 340.215041,     "",     06-02-2021/05:37:09.0   ,       MEAS;
                327155743,      "125",  426426.527212,  7669044.190227, 339.936308,     "",     06-02-2021/05:37:25.0   ,       MEAS;
                327155744,      "126",  426397.561777,  7669060.383163, 339.170157,     "",     06-02-2021/05:41:41.0   ,       MEAS;
                327155745,      "127",  426397.564441,  7669060.413589, 338.983569,     "",     06-02-2021/05:41:54.0   ,       MEAS;
                327155746,      "128",  426396.501024,  7669062.065486, 339.224569,     "",     06-02-2021/05:42:24.0   ,       MEAS;
                327155747,      "129",  426396.421894,  7669062.092713, 338.695284,     "",     06-02-2021/05:43:00.0   ,       MEAS;
                327155748,      "130",  426395.288893,  7669062.829993, 339.313430,     "",     06-02-2021/05:43:24.0   ,       MEAS;
                327155749,      "131",  426395.280014,  7669062.903162, 338.940435,     "",     06-02-2021/05:43:41.0   ,       MEAS;
                327155750,      "132",  426396.768239,  7669067.199060, 339.121817,     "",     06-02-2021/05:44:46.0   ,       MEAS;
                327155751,      "133",  426396.781665,  7669067.261507, 338.696584,     "",     06-02-2021/05:45:03.0   ,       MEAS;
                327155752,      "134",  426402.719817,  7669068.287727, 339.126337,     "",     06-02-2021/05:46:13.0   ,       MEAS;
                327155753,      "135",  426402.726817,  7669068.264475, 338.732698,     "",     06-02-2021/05:46:27.0   ,       MEAS;
                327155754,      "136",  426405.409144,  7669065.387110, 339.080665,     "",     06-02-2021/05:47:24.0   ,       MEAS;
                327155755,      "137",  426405.351945,  7669065.343973, 338.696870,     "",     06-02-2021/05:47:40.0   ,       MEAS;
                327155756,      "138",  426402.761925,  7669060.644045, 339.343365,     "",     06-02-2021/05:48:12.0   ,       MEAS;
                327155757,      "139",  426402.792037,  7669060.673583, 338.998136,     "",     06-02-2021/05:48:30.0   ,       MEAS;
                327155758,      "140",  426374.013978,  7669079.232444, 339.459990,     "",     06-02-2021/05:51:29.0   ,       MEAS;
                327155759,      "141",  426374.044359,  7669079.215782, 339.150137,     "",     06-02-2021/05:52:13.0   ,       MEAS;
                327155760,      "142",  426377.130449,  7669082.703747, 339.383861,     "",     06-02-2021/05:52:36.0   ,       MEAS;
                327155761,      "143",  426377.126827,  7669082.747583, 339.011421,     "",     06-02-2021/05:52:52.0   ,       MEAS;
                327155762,      "144",  426382.126145,  7669088.731043, 339.160117,     "",     06-02-2021/05:53:17.0   ,       MEAS;
                327155763,      "145",  426382.155389,  7669088.812240, 338.839526,     "",     06-02-2021/05:53:33.0   ,       MEAS;
                327155764,      "146",  426363.939218,  7669108.166999, 338.783590,     "",     06-02-2021/05:54:29.0   ,       MEAS;
                327155765,      "147",  426363.963762,  7669108.173878, 338.451671,     "",     06-02-2021/05:54:45.0   ,       MEAS;
                327155766,      "148",  426356.213088,  7669098.817347, 338.711696,     "",     06-02-2021/05:55:17.0   ,       MEAS;
                327155767,      "149",  426356.217085,  7669098.816896, 338.098148,     "",     06-02-2021/05:55:39.0   ,       MEAS;
                327155768,      "150",  426354.411761,  7669096.612270, 339.101138,     "",     06-02-2021/05:56:03.0   ,       MEAS;
                327155769,      "151",  426354.368556,  7669096.604599, 338.547077,     "",     06-02-2021/05:56:20.0   ,       MEAS;
                327155770,      "152",  426335.810844,  7669110.871906, 339.019194,     "",     06-02-2021/05:57:39.0   ,       MEAS;
                327155771,      "153",  426335.836574,  7669110.879119, 338.798618,     "",     06-02-2021/05:57:55.0   ,       MEAS;
                327155772,      "154",  426336.937688,  7669112.367181, 339.068164,     "",     06-02-2021/05:58:16.0   ,       MEAS;
                327155773,      "155",  426336.992594,  7669112.389613, 338.494582,     "",     06-02-2021/05:58:38.0   ,       MEAS;
                327155774,      "156",  426346.194140,  7669123.030470, 338.545283,     "",     06-02-2021/05:59:08.0   ,       MEAS;
                327155775,      "157",  426346.167004,  7669122.980509, 337.953789,     "",     06-02-2021/05:59:31.0   ,       MEAS;
                327155776,      "158",  426326.550530,  7669142.301692, 338.734059,     "",     06-02-2021/06:00:18.0   ,       MEAS;
                327155777,      "159",  426326.595009,  7669142.262266, 338.541920,     "",     06-02-2021/06:00:34.0   ,       MEAS;
                327155778,      "160",  426315.847118,  7669129.197303, 339.695631,     "",     06-02-2021/06:01:05.0   ,       MEAS;
                327155779,      "161",  426315.756670,  7669129.203315, 339.141083,     "",     06-02-2021/06:01:33.0   ,       MEAS;
                327155780,      "162",  426313.003439,  7669125.829031, 339.872401,     "",     06-02-2021/06:01:56.0   ,       MEAS;
                327155781,      "163",  426313.050677,  7669125.825248, 339.517108,     "",     06-02-2021/06:02:10.0   ,       MEAS;
                327155782,      "164",  426404.049581,  7669066.373594, 339.103788,     "",     06-02-2021/06:17:22.0   ,       MEAS;
                327155783,      "165",  426404.028048,  7669066.341942, 338.482829,     "",     06-02-2021/06:17:37.0   ,       MEAS;
                327155784,      "166",  426400.042149,  7669064.007932, 339.152084,     "",     06-02-2021/06:19:00.0   ,       MEAS;
                327155785,      "167",  426399.947433,  7669064.246191, 338.495537,     "",     06-02-2021/06:19:13.0   ,       MEAS;
                327155786,      "168",  426414.877549,  7669107.991621, 338.845757,     "",     06-02-2021/06:25:26.0   ,       MEAS;
                327155716,      "101",  426406.000000,  7669133.000000, 339.000000,     "",     06-02-2021/05:22:28.0   ,       FIX;
                327155715,      "TS2",  426390.000000,  7669111.000000, 339.000000,     "",     06-02-2021/04:38:26.0   ,       FIX;
