3EP07
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                343932934,      "101",  ,       ,       610.052979,     "",    07-02-2021/01:52:57.0    ,       MEAS;
                343932937,      "102",  419497.084482,  7624453.798272, 610.445926,     "",     07-02-2021/01:54:02.0   ,       MEAS;
                343932938,      "103",  419497.045975,  7624453.723256, 609.870825,     "",     07-02-2021/01:54:27.0   ,       MEAS;
                343932939,      "104",  419497.618752,  7624455.321302, 610.480367,     "",     07-02-2021/01:55:26.0   ,       MEAS;
                343932940,      "105",  419497.626973,  7624455.336063, 609.835050,     "",     07-02-2021/01:55:40.0   ,       MEAS;
                343932941,      "106",  419497.903702,  7624457.350977, 610.361060,     "",     07-02-2021/01:56:23.0   ,       MEAS;
                343932942,      "107",  419497.876931,  7624457.363271, 609.940417,     "",     07-02-2021/01:56:37.0   ,       MEAS;
                343932943,      "108",  419496.965558,  7624459.784135, 610.475588,     "",     07-02-2021/01:57:12.0   ,       MEAS;
                343932944,      "109",  419496.924083,  7624459.860553, 609.852345,     "",     07-02-2021/01:57:29.0   ,       MEAS;
                343932945,      "110",  419495.539458,  7624455.749676, 610.138438,     "",     07-02-2021/01:58:52.0   ,       MEAS;
                343932946,      "111",  419495.519514,  7624455.740964, 609.796786,     "",     07-02-2021/01:59:01.0   ,       MEAS;
                343932947,      "112",  419495.113435,  7624452.257037, 610.448487,     "",     07-02-2021/01:59:45.0   ,       MEAS;
                343932948,      "113",  419495.093864,  7624452.344657, 610.220908,     "",     07-02-2021/02:00:00.0   ,       MEAS;
                343932949,      "114",  419492.295177,  7624451.493362, 610.488132,     "",     07-02-2021/02:00:43.0   ,       MEAS;
                343932950,      "115",  419492.375244,  7624451.492531, 610.180351,     "",     07-02-2021/02:01:02.0   ,       MEAS;
                343932951,      "116",  419493.635501,  7624453.814407, 610.236631,     "",     07-02-2021/02:03:01.0   ,       MEAS;
                343932952,      "117",  419493.443035,  7624453.611677, 609.842062,     "",     07-02-2021/02:03:15.0   ,       MEAS;
                343932953,      "118",  419493.529764,  7624455.393516, 610.111485,     "",     07-02-2021/02:03:50.0   ,       MEAS;
                343932954,      "119",  419493.444496,  7624455.404059, 609.871374,     "",     07-02-2021/02:04:04.0   ,       MEAS;
                343932955,      "120",  419493.536959,  7624457.025605, 610.273574,     "",     07-02-2021/02:04:39.0   ,       MEAS;
                343932956,      "121",  419493.523636,  7624457.005588, 609.906980,     "",     07-02-2021/02:04:51.0   ,       MEAS;
                343932957,      "122",  419493.083748,  7624458.767831, 610.327993,     "",     07-02-2021/02:05:39.0   ,       MEAS;
                343932958,      "123",  419492.917539,  7624458.844659, 609.952943,     "",     07-02-2021/02:06:04.0   ,       MEAS;
                343932959,      "124",  419490.471564,  7624458.306218, 610.547248,     "",     07-02-2021/02:06:42.0   ,       MEAS;
                343932960,      "125",  419490.417358,  7624458.215868, 609.903569,     "",     07-02-2021/02:07:06.0   ,       MEAS;
                343932961,      "126",  419490.564137,  7624455.629032, 610.194238,     "",     07-02-2021/02:07:44.0   ,       MEAS;
                343932962,      "127",  419490.636983,  7624455.684725, 609.922550,     "",     07-02-2021/02:07:53.0   ,       MEAS;
                343932963,      "128",  419491.655357,  7624451.752124, 610.573072,     "",     07-02-2021/02:08:35.0   ,       MEAS;
                343932964,      "129",  419491.585118,  7624451.684556, 610.283453,     "",     07-02-2021/02:08:46.0   ,       MEAS;
                343932965,      "130",  419487.658178,  7624454.806839, 610.457289,     "",     07-02-2021/02:09:19.0   ,       MEAS;
                343932966,      "131",  419487.621870,  7624454.906075, 609.899146,     "",     07-02-2021/02:09:31.0   ,       MEAS;
                343932967,      "132",  419487.916719,  7624455.589353, 610.291981,     "",     07-02-2021/02:09:56.0   ,       MEAS;
                343932968,      "133",  419487.770143,  7624455.603330, 609.886093,     "",     07-02-2021/02:10:11.0   ,       MEAS;
                343932969,      "134",  419487.723760,  7624456.236878, 610.498171,     "",     07-02-2021/02:10:39.0   ,       MEAS;
                343932970,      "135",  419487.713541,  7624456.369095, 609.856140,     "",     07-02-2021/02:11:10.0   ,       MEAS;
                343932971,      "136",  419450.201442,  7624462.399481, 609.396072,     "",     07-02-2021/02:13:33.0   ,       MEAS;
                343932972,      "137",  419450.314939,  7624462.257099, 609.002804,     "",     07-02-2021/02:14:12.0   ,       MEAS;
                343932973,      "138",  419444.829812,  7624462.087734, 609.382159,     "",     07-02-2021/02:15:04.0   ,       MEAS;
                343932974,      "139",  419444.857576,  7624462.087237, 609.000796,     "",     07-02-2021/02:15:20.0   ,       MEAS;
                343932975,      "140",  419438.431800,  7624462.348760, 609.323125,     "",     07-02-2021/02:16:12.0   ,       MEAS;
