3EP01
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                360710205,      "155",  398143.076307,  7607179.432671, 837.536827,     "",     30-06-2022/07:29:47.0   ,       MEAS;
                360710206,      "156",  398147.178088,  7607175.996100, 837.990364,     "",     30-06-2022/07:30:27.0   ,       MEAS;
                360710207,      "157",  398147.166764,  7607176.104460, 837.521359,     "",     30-06-2022/07:30:58.0   ,       MEAS;
                360710208,      "158",  398144.354233,  7607171.983475, 837.862960,     "",     30-06-2022/07:32:46.0   ,       MEAS;
                360710209,      "159",  398144.383926,  7607172.134220, 837.302827,     "",     30-06-2022/07:33:09.0   ,       MEAS;
                360710210,      "160",  398142.014063,  7607172.681223, 837.082358,     "",     30-06-2022/07:34:21.0   ,       MEAS;
                360710211,      "161",  398141.981527,  7607172.797149, 836.490959,     "",     30-06-2022/07:34:38.0   ,       MEAS;
                360710212,      "162",  398140.665954,  7607177.967951, 837.111057,     "",     30-06-2022/07:36:08.0   ,       MEAS;
                360710213,      "163",  398140.671232,  7607178.091058, 836.534834,     "",     30-06-2022/07:36:27.0   ,       MEAS;
                360710214,      "164",  398139.820783,  7607174.962483, 836.947540,     "",     30-06-2022/08:14:30.0   ,       MEAS;
                360710215,      "165",  398139.794197,  7607174.998816, 836.351832,     "",     30-06-2022/08:14:55.0   ,       MEAS;
                360710216,      "166",  398142.868112,  7607174.917599, 836.572349,     "",     30-06-2022/08:17:23.0   ,       MEAS;
                360710217,      "167",  398142.705339,  7607174.792958, 835.972913,     "",     30-06-2022/08:17:44.0   ,       MEAS;
                360710218,      "168",  398145.040690,  7607175.503314, 836.868492,     "",     30-06-2022/08:25:19.0   ,       MEAS;
                360710219,      "169",  398144.769197,  7607175.435719, 836.457610,     "",     30-06-2022/08:25:34.0   ,       MEAS;
                360710220,      "170",  398148.411069,  7607091.803174, 839.966283,     "",     30-06-2022/09:05:33.0   ,       MEAS;
                360710221,      "171",  398148.379820,  7607091.769574, 839.542597,     "",     30-06-2022/09:06:06.0   ,       MEAS;
                360710222,      "172",  398145.674001,  7607095.205271, 839.745575,     "",     30-06-2022/09:07:10.0   ,       MEAS;
                360710223,      "173",  398145.679581,  7607095.219541, 839.393961,     "",     30-06-2022/09:07:40.0   ,       MEAS;
                360710224,      "174",  398142.533759,  7607099.530057, 839.920758,     "",     30-06-2022/09:08:05.0   ,       MEAS;
                360710225,      "175",  398142.487816,  7607099.536920, 839.547348,     "",     30-06-2022/09:08:20.0   ,       MEAS;
                360710226,      "176",  398139.668320,  7607103.630027, 839.986808,     "",     30-06-2022/09:10:48.0   ,       MEAS;
                360710227,      "177",  398139.661965,  7607103.629860, 839.709714,     "",     30-06-2022/09:11:02.0   ,       MEAS;
                360710228,      "178",  398135.568805,  7607109.491799, 839.454849,     "",     30-06-2022/09:11:36.0   ,       MEAS;
                360710229,      "179",  398135.568135,  7607109.503427, 839.143236,     "",     30-06-2022/09:11:51.0   ,       MEAS;
                360710230,      "180",  398115.410592,  7607093.272944, 840.648853,     "",     30-06-2022/09:12:38.0   ,       MEAS;
                360710231,      "181",  398115.407703,  7607093.275089, 840.374257,     "",     30-06-2022/09:12:49.0   ,       MEAS;
                360710232,      "182",  398118.934856,  7607089.115891, 840.699502,     "",     30-06-2022/09:13:19.0   ,       MEAS;
                360710233,      "183",  398118.928831,  7607089.146688, 840.430576,     "",     30-06-2022/09:13:31.0   ,       MEAS;
                360710234,      "184",  398121.586072,  7607085.860733, 840.621670,     "",     30-06-2022/09:13:55.0   ,       MEAS;
                360710235,      "185",  398121.558487,  7607085.897724, 840.444257,     "",     30-06-2022/09:14:16.0   ,       MEAS;
                360710236,      "186",  398124.628867,  7607081.818580, 840.718264,     "",     30-06-2022/09:14:41.0   ,       MEAS;
                360710237,      "187",  398124.736569,  7607081.835953, 840.532488,     "",     30-06-2022/09:14:53.0   ,       MEAS;
                360710238,      "188",  398127.630520,  7607077.749583, 840.720059,     "",     30-06-2022/09:15:26.0   ,       MEAS;
                360710239,      "189",  398127.644344,  7607077.820822, 840.518065,     "",     30-06-2022/09:15:41.0   ,       MEAS;
                360710240,      "190",  398108.018944,  7607063.143671, 842.350416,     "",     30-06-2022/09:18:56.0   ,       MEAS;
                360710241,      "191",  398108.067249,  7607063.024026, 841.955971,     "",     30-06-2022/09:19:18.0   ,       MEAS;
                360710242,      "192",  398103.914130,  7607068.854207, 842.120818,     "",     30-06-2022/09:19:52.0   ,       MEAS;
                360710243,      "193",  398103.972960,  7607068.871209, 841.857362,     "",     30-06-2022/09:20:13.0   ,       MEAS;
                360710244,      "194",  398102.072672,  7607073.317767, 841.922283,     "",     30-06-2022/09:20:50.0   ,       MEAS;
                360710245,      "195",  398102.018127,  7607073.370841, 841.690960,     "",     30-06-2022/09:21:02.0   ,       MEAS;
                360710246,      "196",  398099.980807,  7607076.103191, 841.974569,     "",     30-06-2022/09:21:30.0   ,       MEAS;
                360710247,      "197",  398099.984392,  7607076.120640, 841.817485,     "",     30-06-2022/09:21:56.0   ,       MEAS;
                360710248,      "198",  398097.879641,  7607079.635681, 841.963524,     "",     30-06-2022/09:22:24.0   ,       MEAS;
                360710249,      "199",  398096.620774,  7607082.191760, 842.001057,     "",     30-06-2022/09:23:54.0   ,       MEAS;
                360710250,      "200",  398096.636523,  7607082.188509, 841.856095,     "",     30-06-2022/09:24:28.0   ,       MEAS;
                360710251,      "201",  398074.672809,  7607077.246855, 843.203313,     "",     30-06-2022/09:25:11.0   ,       MEAS;
                360710252,      "202",  398074.710321,  7607077.278785, 843.034542,     "",     30-06-2022/09:25:25.0   ,       MEAS;
                360710253,      "203",  398076.548236,  7607073.495941, 843.219473,     "",     30-06-2022/09:25:50.0   ,       MEAS;
                360710254,      "204",  398076.564689,  7607073.521282, 842.898510,     "",     30-06-2022/09:26:09.0   ,       MEAS;
                360710255,      "205",  398079.497727,  7607066.671950, 843.245055,     "",     30-06-2022/09:26:59.0   ,       MEAS;
                360710256,      "206",  398079.511151,  7607066.752884, 843.265991,     "",     30-06-2022/09:27:13.0   ,       MEAS;
                360710257,      "207",  398082.546376,  7607058.981159, 843.543119,     "",     30-06-2022/09:27:45.0   ,       MEAS;
                360710258,      "208",  398082.483283,  7607059.053287, 843.351611,     "",     30-06-2022/09:27:57.0   ,       MEAS;
                360710259,      "209",  398088.068554,  7607047.628125, 843.702928,     "",     30-06-2022/09:28:25.0   ,       MEAS;
                360710260,      "210",  398088.112418,  7607047.618867, 843.579236,     "",     30-06-2022/09:28:37.0   ,       MEAS;
                360710261,      "211",  398145.742078,  7607115.661101, 839.590743,     "",     30-06-2022/09:32:46.0   ,       MEAS;
                360710148,      "101",  398179.000000,  7607139.000000, 881.000000,     "",     30-06-2022/05:43:47.0   ,       FIX;
                360710147,      "TS1",  398138.000000,  7607136.000000, 839.000000,     "",     30-06-2022/05:24:59.0   ,       FIX;
