HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "3EP7"
                OPERATOR        "EH"
                CREATION_DATE   04-07-2022/06:08:59.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                427819030,      "116",  419485.722512,  7624463.877121, 616.899584,     "",     04-07-2022/07:26:13.0   ,       MEAS;
                427819031,      "117",  419485.760034,  7624463.767017, 616.625761,     "",     04-07-2022/07:26:34.0   ,       MEAS;
                427819032,      "118",  419466.943784,  7624461.267997, 617.100192,     "",     04-07-2022/07:27:08.0   ,       MEAS;
                427819033,      "119",  419466.936927,  7624461.280079, 617.170084,     "",     04-07-2022/07:28:28.0   ,       MEAS;
                427819034,      "120",  419466.941151,  7624461.181585, 616.744689,     "",     04-07-2022/07:28:54.0   ,       MEAS;
                427819035,      "121",  419462.499900,  7624460.707301, 617.274260,     "",     04-07-2022/07:29:38.0   ,       MEAS;
                427819036,      "122",  419462.473033,  7624460.628274, 616.926526,     "",     04-07-2022/07:29:58.0   ,       MEAS;
                427819037,      "123",  419470.082155,  7624433.970172, 614.848398,     "",     04-07-2022/07:30:56.0   ,       MEAS;
                427819038,      "124",  419470.079051,  7624433.614984, 614.198928,     "",     04-07-2022/07:31:34.0   ,       MEAS;
                427819039,      "125",  419474.330450,  7624435.840828, 614.899922,     "",     04-07-2022/07:32:30.0   ,       MEAS;
                427819040,      "126",  419474.315623,  7624435.726908, 614.197768,     "",     04-07-2022/07:32:57.0   ,       MEAS;
                427819041,      "127",  419488.172955,  7624439.050055, 614.480984,     "",     04-07-2022/07:33:58.0   ,       MEAS;
                427819042,      "128",  419488.149271,  7624438.994501, 614.196734,     "",     04-07-2022/07:34:24.0   ,       MEAS;
                427819043,      "129",  419496.727936,  7624441.753543, 614.423703,     "",     04-07-2022/07:35:07.0   ,       MEAS;
                427819044,      "130",  419496.775917,  7624441.655711, 613.992642,     "",     04-07-2022/07:35:29.0   ,       MEAS;
                427819045,      "131",  419508.807340,  7624443.479400, 614.072335,     "",     04-07-2022/07:36:16.0   ,       MEAS;
                427819046,      "132",  419508.776140,  7624443.440982, 613.530853,     "",     04-07-2022/07:36:45.0   ,       MEAS;
                427819047,      "133",  419511.927365,  7624418.154224, 612.072321,     "",     04-07-2022/07:37:47.0   ,       MEAS;
                427819048,      "134",  419511.812466,  7624418.109746, 611.639222,     "",     04-07-2022/07:38:07.0   ,       MEAS;
                427819049,      "135",  419498.870273,  7624415.895184, 612.423174,     "",     04-07-2022/07:39:10.0   ,       MEAS;
                427819050,      "136",  419498.724981,  7624415.731685, 612.257647,     "",     04-07-2022/07:39:34.0   ,       MEAS;
                427819051,      "137",  419491.192248,  7624414.532190, 612.396845,     "",     04-07-2022/07:40:32.0   ,       MEAS;
                427819052,      "138",  419491.346749,  7624414.451631, 612.133237,     "",     04-07-2022/07:40:57.0   ,       MEAS;
                427819053,      "139",  419481.264423,  7624412.508826, 612.658213,     "",     04-07-2022/07:41:26.0   ,       MEAS;
                427819054,      "140",  419481.244502,  7624412.471628, 612.258248,     "",     04-07-2022/07:42:02.0   ,       MEAS;
                427819055,      "141",  419476.487430,  7624411.690791, 612.765137,     "",     04-07-2022/07:42:45.0   ,       MEAS;
                427819056,      "142",  419476.519916,  7624411.540083, 612.269519,     "",     04-07-2022/07:43:17.0   ,       MEAS;
                427819057,      "143",  419492.201053,  7624350.425321, 612.778929,     "",     04-07-2022/07:48:05.0   ,       MEAS;
                427819058,      "144",  419492.306113,  7624350.365300, 612.567781,     "",     04-07-2022/07:48:39.0   ,       MEAS;
                427819059,      "145",  419495.564145,  7624351.243355, 612.839531,     "",     04-07-2022/07:49:33.0   ,       MEAS;
                427819060,      "146",  419495.553603,  7624351.288642, 612.544753,     "",     04-07-2022/07:50:01.0   ,       MEAS;
                427819061,      "147",  419499.524777,  7624351.436531, 612.759746,     "",     04-07-2022/07:50:35.0   ,       MEAS;
                427819062,      "148",  419499.534919,  7624351.399711, 612.458331,     "",     04-07-2022/07:51:18.0   ,       MEAS;
                427819063,      "149",  419504.983724,  7624352.308565, 612.585982,     "",     04-07-2022/07:51:45.0   ,       MEAS;
                427819064,      "150",  419504.927126,  7624352.319718, 612.310890,     "",     04-07-2022/07:52:01.0   ,       MEAS;
                427819065,      "151",  419520.095153,  7624354.533516, 612.334875,     "",     04-07-2022/07:52:41.0   ,       MEAS;
                427819066,      "152",  419520.074976,  7624354.595225, 612.180017,     "",     04-07-2022/07:53:09.0   ,       MEAS;
                427819067,      "153",  419523.074892,  7624330.350256, 614.345779,     "",     04-07-2022/07:54:06.0   ,       MEAS;
                427819068,      "154",  419523.125006,  7624330.167369, 613.915446,     "",     04-07-2022/07:54:33.0   ,       MEAS;
                427819069,      "155",  419507.498997,  7624327.343567, 614.298842,     "",     04-07-2022/07:55:29.0   ,       MEAS;
                427819070,      "156",  419507.478697,  7624327.236167, 614.147550,     "",     04-07-2022/07:55:56.0   ,       MEAS;
                427819071,      "157",  419502.546821,  7624327.023811, 614.505995,     "",     04-07-2022/07:57:20.0   ,       MEAS;
                427819072,      "158",  419502.485999,  7624327.050032, 614.149473,     "",     04-07-2022/07:57:36.0   ,       MEAS;
                427819073,      "159",  419500.100026,  7624326.521386, 614.532957,     "",     04-07-2022/07:58:09.0   ,       MEAS;
                427819074,      "160",  419500.176409,  7624326.594161, 614.246889,     "",     04-07-2022/07:58:40.0   ,       MEAS;
                427819075,      "161",  419497.298247,  7624325.417025, 614.495858,     "",     04-07-2022/07:59:13.0   ,       MEAS;
                427819076,      "162",  419497.216314,  7624325.552425, 614.306416,     "",     04-07-2022/07:59:31.0   ,       MEAS;
                427819077,      "163",  419501.891440,  7624301.194449, 616.128940,     "",     04-07-2022/08:00:51.0   ,       MEAS;
                427819078,      "164",  419501.862992,  7624301.238850, 615.693134,     "",     04-07-2022/08:01:13.0   ,       MEAS;
                427819079,      "165",  419504.215393,  7624302.081895, 616.041500,     "",     04-07-2022/08:01:54.0   ,       MEAS;
                427819080,      "166",  419504.137037,  7624302.085621, 615.695053,     "",     04-07-2022/08:02:11.0   ,       MEAS;
                427819081,      "167",  419505.920539,  7624302.358210, 615.989542,     "",     04-07-2022/08:02:33.0   ,       MEAS;
                427819082,      "168",  419505.903650,  7624302.396695, 615.550095,     "",     04-07-2022/08:02:49.0   ,       MEAS;
                427819083,      "169",  419509.422936,  7624302.698348, 615.947971,     "",     04-07-2022/08:03:22.0   ,       MEAS;
                427819084,      "170",  419509.432133,  7624302.742292, 615.503423,     "",     04-07-2022/08:03:45.0   ,       MEAS;
                427819085,      "171",  419525.980304,  7624305.211455, 615.402766,     "",     04-07-2022/08:04:29.0   ,       MEAS;
                427819086,      "172",  419525.970944,  7624305.117119, 615.221902,     "",     04-07-2022/08:04:53.0   ,       MEAS;
                427819087,      "173",  419528.809594,  7624283.533764, 615.537721,     "",     04-07-2022/08:06:03.0   ,       MEAS;
                427819088,      "174",  419528.876548,  7624283.489375, 615.104290,     "",     04-07-2022/08:06:23.0   ,       MEAS;
                427819089,      "175",  419512.021250,  7624277.758229, 615.955555,     "",     04-07-2022/08:07:02.0   ,       MEAS;
                427819090,      "176",  419512.123225,  7624277.667326, 615.609320,     "",     04-07-2022/08:07:26.0   ,       MEAS;
                427819091,      "177",  419509.158589,  7624277.509812, 616.529940,     "",     04-07-2022/08:07:53.0   ,       MEAS;
                427819092,      "178",  419509.150516,  7624277.532610, 616.228338,     "",     04-07-2022/08:09:51.0   ,       MEAS;
                427819093,      "179",  419507.485985,  7624277.159118, 616.774840,     "",     04-07-2022/08:10:17.0   ,       MEAS;
                427819094,      "180",  419507.679314,  7624276.931483, 616.516972,     "",     04-07-2022/08:10:45.0   ,       MEAS;
                427819095,      "181",  419505.933434,  7624276.866472, 616.670402,     "",     04-07-2022/08:11:06.0   ,       MEAS;
                427819096,      "182",  419505.625958,  7624276.737694, 616.424177,     "",     04-07-2022/08:11:50.0   ,       MEAS;
                427819097,      "183",  419511.731634,  7624287.205555, 616.123953,     "",     04-07-2022/08:17:12.0   ,       MEAS;
                427819098,      "184",  419511.712745,  7624287.067915, 615.840069,     "",     04-07-2022/08:17:27.0   ,       MEAS;
                427819099,      "185",  419509.590563,  7624285.028922, 616.504331,     "",     04-07-2022/08:17:55.0   ,       MEAS;
                427819100,      "186",  419509.571968,  7624285.067316, 616.251405,     "",     04-07-2022/08:18:07.0   ,       MEAS;
                427819101,      "187",  419507.390601,  7624282.727244, 616.816016,     "",     04-07-2022/08:18:44.0   ,       MEAS;
                427819102,      "188",  419507.465482,  7624282.804868, 616.672897,     "",     04-07-2022/08:19:01.0   ,       MEAS;
                427819103,      "189",  419503.500486,  7624281.986052, 617.101700,     "",     04-07-2022/08:19:28.0   ,       MEAS;
                427819104,      "190",  419503.547561,  7624281.923483, 616.904990,     "",     04-07-2022/08:19:44.0   ,       MEAS;
                427819105,      "191",  419495.846664,  7624278.248138, 617.016810,     "",     04-07-2022/08:20:07.0   ,       MEAS;
                427819106,      "192",  419495.885248,  7624278.256785, 616.604208,     "",     04-07-2022/08:20:17.0   ,       MEAS;
                427819107,      "193",  419480.301634,  7624298.400911, 616.521628,     "",     04-07-2022/08:21:21.0   ,       MEAS;
                427819108,      "194",  419480.307834,  7624298.417782, 616.343433,     "",     04-07-2022/08:21:36.0   ,       MEAS;
                427819109,      "195",  419487.400443,  7624301.367249, 616.311596,     "",     04-07-2022/08:21:56.0   ,       MEAS;
                427819110,      "196",  419487.409320,  7624301.383211, 616.028190,     "",     04-07-2022/08:22:05.0   ,       MEAS;
                427819111,      "197",  419491.581222,  7624302.705730, 616.258813,     "",     04-07-2022/08:22:31.0   ,       MEAS;
                427819112,      "198",  419491.616421,  7624302.532416, 615.882613,     "",     04-07-2022/08:22:46.0   ,       MEAS;
                427819113,      "199",  419494.453251,  7624303.947945, 616.095681,     "",     04-07-2022/08:23:33.0   ,       MEAS;
                427819114,      "200",  419494.430220,  7624303.959069, 615.790044,     "",     04-07-2022/08:23:43.0   ,       MEAS;
                427819115,      "201",  419497.938021,  7624305.366493, 615.904676,     "",     04-07-2022/08:23:59.0   ,       MEAS;
                427819116,      "202",  419497.975191,  7624305.105543, 615.731366,     "",     04-07-2022/08:24:17.0   ,       MEAS;
                427819117,      "203",  419481.886132,  7624324.511346, 614.621101,     "",     04-07-2022/08:25:08.0   ,       MEAS;
                427819118,      "204",  419481.865135,  7624324.494784, 614.342101,     "",     04-07-2022/08:25:18.0   ,       MEAS;
                427819119,      "205",  419479.065979,  7624323.043704, 614.655942,     "",     04-07-2022/08:25:40.0   ,       MEAS;
                427819120,      "206",  419479.104185,  7624323.062983, 614.386512,     "",     04-07-2022/08:25:50.0   ,       MEAS;
                427819121,      "207",  419475.657412,  7624321.175116, 614.793699,     "",     04-07-2022/08:26:40.0   ,       MEAS;
                427819122,      "208",  419475.594137,  7624321.325536, 614.653443,     "",     04-07-2022/08:26:53.0   ,       MEAS;
                427819123,      "209",  419472.419153,  7624319.959404, 615.024092,     "",     04-07-2022/08:27:23.0   ,       MEAS;
                427819124,      "210",  419472.417824,  7624319.919554, 614.685460,     "",     04-07-2022/08:27:34.0   ,       MEAS;
                427819125,      "211",  419468.244368,  7624317.811422, 615.194153,     "",     04-07-2022/08:28:14.0   ,       MEAS;
                427819126,      "212",  419468.287017,  7624317.861654, 614.835692,     "",     04-07-2022/08:28:28.0   ,       MEAS;
                427819127,      "213",  419454.373565,  7624340.230144, 613.313673,     "",     04-07-2022/08:29:23.0   ,       MEAS;
                427819128,      "214",  419454.329488,  7624340.275239, 612.855814,     "",     04-07-2022/08:29:37.0   ,       MEAS;
                427819129,      "215",  419457.684168,  7624341.790262, 613.239652,     "",     04-07-2022/08:30:18.0   ,       MEAS;
                427819130,      "216",  419457.734414,  7624341.739091, 612.899785,     "",     04-07-2022/08:30:32.0   ,       MEAS;
                427819131,      "217",  419460.781620,  7624343.199122, 613.123401,     "",     04-07-2022/08:30:56.0   ,       MEAS;
                427819132,      "218",  419460.997961,  7624343.337511, 612.976806,     "",     04-07-2022/08:31:15.0   ,       MEAS;
                427819133,      "219",  419464.117272,  7624344.858368, 613.118571,     "",     04-07-2022/08:31:44.0   ,       MEAS;
                427819134,      "220",  419464.137282,  7624344.872625, 612.773673,     "",     04-07-2022/08:31:53.0   ,       MEAS;
                427819135,      "221",  419468.435017,  7624346.634257, 613.089067,     "",     04-07-2022/08:32:27.0   ,       MEAS;
                427819136,      "222",  419468.451641,  7624346.686975, 612.594681,     "",     04-07-2022/08:32:38.0   ,       MEAS;
                427819137,      "223",  419426.717731,  7624412.546411, 615.478029,     "",     04-07-2022/08:38:00.0   ,       MEAS;
                427819012,      "101",  419475.000000,  7624385.000000, 612.000000,     "",     04-07-2022/07:11:40.0   ,       FIX;
                427819011,      "TS1",  419482.000000,  7624350.000000, 613.000000,     "",     04-07-2022/06:12:41.0   ,       FIX;
                THEMINFO (PointNo, PointID, Attribute, Value)
                END THEMINFO
                ANNOTATIONS (PointNo, PointID, Annotation)
                END ANNOTATIONS
        END POINTS
END DATABASE
METEO
        ELEMENTS (StnNo, StnID, Date, DryTemp, AtmPress, RefCoeff)
                427819011,      "TS1",  04-07-2022/06:09:00.0,  12.000000,     1013.250000,     0.130000;
        END ELEMENTS
END METEO
THEODOLITE
        INSTRUMENTS (Name, TheoNo, EDMNo, V_TYPE)
                "TS02power-7\"",        1310809,        0,      ZENITH;
        END INSTRUMENTS
        CONFIGS (CfgNo, InstrName, Date, AddConst)
                1,      "TS02power-7\"",        04-07-2022/07:11:40.0,  0.000000;
        END CONFIGS
        SETUP
                STN_NO  427819011
                STN_ID  "TS1"
                INST_HT 1.550000;
        END SETUP
        SLOPE (TgtNo, TgtID, CfgNo, Hz, Vz, SDist, RefHt, Date, Ppm, ApplType, Flags)
                427819013,      "101",  1,      143.371430,     91.101800,     36.343100,       2.270000,       04-07-2022/07:11:40.0,  0.000000,       107,   00001110;
                427819016,      "102",  1,      10.531100,      87.094850,     135.803200,      2.270000,       04-07-2022/07:14:31.0,  0.000000,       107,   00001110;
                427819017,      "103",  1,      10.531220,      87.155540,     135.796000,      2.270000,       04-07-2022/07:14:42.0,  0.000000,       107,   00001110;
                427819018,      "104",  1,      9.012180,       87.145290,     135.945000,      2.270000,       04-07-2022/07:15:06.0,  0.000000,       107,   00001110;
                427819019,      "105",  1,      9.011140,       87.195310,     135.836200,      2.270000,       04-07-2022/07:15:25.0,  0.000000,       107,   00001110;
                427819020,      "106",  1,      359.342710,     87.202710,     138.551400,      2.270000,       04-07-2022/07:16:44.0,  0.000000,       107,   00001110;
                427819021,      "107",  1,      359.342750,     87.170430,     138.681600,      2.270000,       04-07-2022/07:18:09.0,  0.000000,       107,   00001110;
                427819022,      "108",  1,      355.362830,     87.184440,     140.790900,      2.270000,       04-07-2022/07:18:51.0,  0.000000,       107,   00001110;
                427819023,      "109",  1,      355.361980,     87.225240,     140.826400,      2.270000,       04-07-2022/07:19:29.0,  0.000000,       107,   00001110;
                427819024,      "110",  1,      351.341920,     87.253790,     144.165000,      2.270000,       04-07-2022/07:20:07.0,  0.000000,       107,   00001110;
                427819025,      "111",  1,      351.333750,     87.363720,     144.162600,      2.270000,       04-07-2022/07:20:36.0,  0.000000,       107,   00001110;
                427819026,      "112",  1,      348.151410,     88.061870,     118.507700,      2.270000,       04-07-2022/07:21:44.0,  0.000000,       107,   00001110;
                427819027,      "113",  1,      348.153910,     88.150080,     118.406600,      2.270000,       04-07-2022/07:22:10.0,  0.000000,       107,   00001110;
                427819028,      "114",  1,      353.292370,     87.551520,     115.658900,      2.270000,       04-07-2022/07:24:55.0,  0.000000,       107,   00001110;
                427819029,      "115",  1,      353.295720,     88.034100,     115.637300,      2.270000,       04-07-2022/07:25:17.0,  0.000000,       107,   00001110;
                427819030,      "116",  1,      358.073980,     87.404320,     114.031600,      2.270000,       04-07-2022/07:26:13.0,  0.000000,       107,   00001110;
                427819031,      "117",  1,      358.062530,     87.485060,     113.912100,      2.270000,       04-07-2022/07:26:34.0,  0.000000,       107,   00001110;
                427819032,      "118",  1,      7.422210,       87.323220,     112.385500,      2.270000,       04-07-2022/07:27:08.0,  0.000000,       107,   00001110;
                427819033,      "119",  1,      7.423170,       87.302500,     112.401400,      2.270000,       04-07-2022/07:28:28.0,  0.000000,       107,   00001110;
                427819034,      "120",  1,      7.424820,       87.431790,     112.285600,      2.270000,       04-07-2022/07:28:54.0,  0.000000,       107,   00001110;
                427819035,      "121",  1,      9.592280,       87.272360,     112.522500,      2.270000,       04-07-2022/07:29:38.0,  0.000000,       107,   00001110;
                427819036,      "122",  1,      10.003650,      87.375490,     112.434500,      2.270000,       04-07-2022/07:29:58.0,  0.000000,       107,   00001110;
                427819037,      "123",  1,      8.044080,       88.155660,     84.850600,       2.270000,       04-07-2022/07:30:56.0,  0.000000,       107,   00001110;
                427819038,      "124",  1,      8.065020,       88.415560,     84.482300,       2.270000,       04-07-2022/07:31:34.0,  0.000000,       107,   00001110;
                427819039,      "125",  1,      5.062010,       88.153270,     86.222600,       2.270000,       04-07-2022/07:32:30.0,  0.000000,       107,   00001110;
                427819040,      "126",  1,      5.071980,       88.432610,     86.092000,       2.270000,       04-07-2022/07:32:57.0,  0.000000,       107,   00001110;
                427819041,      "127",  1,      356.020450,     88.351630,     89.290900,       2.270000,       04-07-2022/07:33:58.0,  0.000000,       107,   00001110;
                427819042,      "128",  1,      356.025020,     88.461000,     89.227300,       2.270000,       04-07-2022/07:34:24.0,  0.000000,       107,   00001110;
                427819043,      "129",  1,      350.525110,     88.404390,     92.952800,       2.270000,       04-07-2022/07:35:07.0,  0.000000,       107,   00001110;
                427819044,      "130",  1,      350.503140,     88.563660,     92.854900,       2.270000,       04-07-2022/07:35:29.0,  0.000000,       107,   00001110;
                427819045,      "131",  1,      343.595470,     88.564010,     97.263800,       2.270000,       04-07-2022/07:36:16.0,  0.000000,       107,   00001110;
                427819046,      "132",  1,      344.003590,     89.154710,     97.209800,       2.270000,       04-07-2022/07:36:45.0,  0.000000,       107,   00001110;
                427819047,      "133",  1,      336.173520,     90.093650,     74.435800,       2.270000,       04-07-2022/07:37:47.0,  0.000000,       107,   00001110;
                427819048,      "134",  1,      336.213750,     90.293870,     74.351400,       2.270000,       04-07-2022/07:38:07.0,  0.000000,       107,   00001110;
                427819049,      "135",  1,      345.382310,     89.524670,     68.020600,       2.270000,       04-07-2022/07:39:10.0,  0.000000,       107,   00001110;
                427819050,      "136",  1,      345.432780,     90.010890,     67.826100,       2.270000,       04-07-2022/07:39:34.0,  0.000000,       107,   00001110;
                427819051,      "137",  1,      351.533500,     89.535110,     65.183700,       2.270000,       04-07-2022/07:40:32.0,  0.000000,       107,   00001110;
                427819052,      "138",  1,      351.445460,     90.074570,     65.126000,       2.270000,       04-07-2022/07:40:57.0,  0.000000,       107,   00001110;
                427819053,      "139",  1,      0.402710,       89.391290,     62.514300,       2.270000,       04-07-2022/07:41:26.0,  0.000000,       107,   00001110;
                427819054,      "140",  1,      0.413430,       90.011260,     62.476200,       2.270000,       04-07-2022/07:42:02.0,  0.000000,       107,   00001110;
                427819055,      "141",  1,      5.062260,       89.330520,     61.938500,       2.270000,       04-07-2022/07:42:45.0,  0.000000,       107,   00001110;
                427819056,      "142",  1,      5.051930,       90.003580,     61.783600,       2.270000,       04-07-2022/07:43:17.0,  0.000000,       107,   00001110;
                427819057,      "143",  1,      272.231490,     87.120850,     10.222100,       2.270000,       04-07-2022/07:48:05.0,  0.000000,       107,   00001110;
                427819058,      "144",  1,      272.014790,     88.240560,     10.316600,       2.270000,       04-07-2022/07:48:39.0,  0.000000,       107,   00001110;
                427819059,      "145",  1,      275.141450,     87.385180,     13.632500,       2.270000,       04-07-2022/07:49:33.0,  0.000000,       107,   00001110;
                427819060,      "146",  1,      275.255230,     88.530960,     13.617300,       2.270000,       04-07-2022/07:50:01.0,  0.000000,       107,   00001110;
                427819061,      "147",  1,      274.411010,     88.261390,     17.590100,       2.270000,       04-07-2022/07:50:35.0,  0.000000,       107,   00001110;
                427819062,      "148",  1,      274.335000,     89.250920,     17.591600,       2.270000,       04-07-2022/07:51:18.0,  0.000000,       107,   00001110;
                427819063,      "149",  1,      275.440860,     89.142820,     23.101400,       2.270000,       04-07-2022/07:51:45.0,  0.000000,       107,   00001110;
                427819064,      "150",  1,      275.463860,     89.552380,     23.044200,       2.270000,       04-07-2022/07:52:01.0,  0.000000,       107,   00001110;
                427819065,      "151",  1,      276.471160,     89.550550,     38.364000,       2.270000,       04-07-2022/07:52:41.0,  0.000000,       107,   00001110;
                427819066,      "152",  1,      276.525400,     90.085820,     38.351400,       2.270000,       04-07-2022/07:53:09.0,  0.000000,       107,   00001110;
                427819067,      "153",  1,      244.260270,     87.240900,     45.579900,       2.270000,       04-07-2022/07:54:06.0,  0.000000,       107,   00001110;
                427819068,      "154",  1,      244.151510,     87.565540,     45.686700,       2.270000,       04-07-2022/07:54:33.0,  0.000000,       107,   00001110;
                427819069,      "155",  1,      228.224140,     86.364670,     34.170000,       2.270000,       04-07-2022/07:55:29.0,  0.000000,       107,   00001110;
                427819070,      "156",  1,      228.131530,     86.521720,     34.217600,       2.270000,       04-07-2022/07:55:56.0,  0.000000,       107,   00001110;
                427819071,      "157",  1,      221.481860,     85.521020,     30.903600,       2.270000,       04-07-2022/07:57:20.0,  0.000000,       107,   00001110;
                427819072,      "158",  1,      221.451180,     86.312110,     30.820000,       2.270000,       04-07-2022/07:57:36.0,  0.000000,       107,   00001110;
                427819073,      "159",  1,      217.374500,     85.391500,     29.731000,       2.270000,       04-07-2022/07:58:09.0,  0.000000,       107,   00001110;
                427819074,      "160",  1,      217.495530,     86.121040,     29.699900,       2.270000,       04-07-2022/07:58:40.0,  0.000000,       107,   00001110;
                427819075,      "161",  1,      211.534000,     85.372580,     29.039100,       2.270000,       04-07-2022/07:59:13.0,  0.000000,       107,   00001110;
                427819076,      "162",  1,      211.535410,     85.582920,     28.867400,       2.270000,       04-07-2022/07:59:31.0,  0.000000,       107,   00001110;
                427819077,      "163",  1,      202.102670,     85.492380,     52.843800,       2.270000,       04-07-2022/08:00:51.0,  0.000000,       107,   00001110;
                427819078,      "164",  1,      202.094910,     86.172830,     52.762100,       2.270000,       04-07-2022/08:01:13.0,  0.000000,       107,   00001110;
                427819079,      "165",  1,      204.522270,     85.553590,     52.951100,       2.270000,       04-07-2022/08:01:54.0,  0.000000,       107,   00001110;
                427819080,      "166",  1,      204.475100,     86.175350,     52.891400,       2.270000,       04-07-2022/08:02:11.0,  0.000000,       107,   00001110;
                427819081,      "167",  1,      206.393900,     86.011090,     53.438700,       2.270000,       04-07-2022/08:02:33.0,  0.000000,       107,   00001110;
                427819082,      "168",  1,      206.394740,     86.291400,     53.368100,       2.270000,       04-07-2022/08:02:49.0,  0.000000,       107,   00001110;
                427819083,      "169",  1,      210.061020,     86.094400,     54.798900,       2.270000,       04-07-2022/08:03:22.0,  0.000000,       107,   00001110;
                427819084,      "170",  1,      210.080340,     86.372700,     54.737600,       2.270000,       04-07-2022/08:03:45.0,  0.000000,       107,   00001110;
                427819085,      "171",  1,      224.284200,     87.090800,     62.849300,       2.270000,       04-07-2022/08:04:29.0,  0.000000,       107,   00001110;
                427819086,      "172",  1,      224.244310,     87.191030,     62.901300,       2.270000,       04-07-2022/08:04:53.0,  0.000000,       107,   00001110;
                427819087,      "173",  1,      215.091990,     87.421990,     81.360400,       2.270000,       04-07-2022/08:06:03.0,  0.000000,       107,   00001110;
                427819088,      "174",  1,      215.103390,     88.004470,     81.419000,       2.270000,       04-07-2022/08:06:23.0,  0.000000,       107,   00001110;
                427819089,      "175",  1,      202.335800,     87.183720,     78.317700,       2.270000,       04-07-2022/08:07:02.0,  0.000000,       107,   00001110;
                427819090,      "176",  1,      202.363410,     87.340200,     78.425200,       2.270000,       04-07-2022/08:07:26.0,  0.000000,       107,   00001110;
                427819091,      "177",  1,      200.321880,     86.512820,     77.527300,       2.270000,       04-07-2022/08:07:53.0,  0.000000,       107,   00001110;
                427819092,      "178",  1,      200.321990,     87.044630,     77.487200,       2.270000,       04-07-2022/08:09:51.0,  0.000000,       107,   00001110;
                427819093,      "179",  1,      199.170310,     86.400060,     77.301600,       2.270000,       04-07-2022/08:10:17.0,  0.000000,       107,   00001110;
                427819094,      "180",  1,      199.214890,     86.520830,     77.565400,       2.270000,       04-07-2022/08:10:45.0,  0.000000,       107,   00001110;
                427819095,      "181",  1,      198.071570,     86.440530,     77.075300,       2.270000,       04-07-2022/08:11:06.0,  0.000000,       107,   00001110;
                427819096,      "182",  1,      197.522530,     86.550720,     77.089100,       2.270000,       04-07-2022/08:11:50.0,  0.000000,       107,   00001110;
                427819097,      "183",  1,      205.201100,     86.500060,     69.583700,       2.270000,       04-07-2022/08:17:12.0,  0.000000,       107,   00001110;
                427819098,      "184",  1,      205.162590,     87.041860,     69.684800,       2.270000,       04-07-2022/08:17:27.0,  0.000000,       107,   00001110;
                427819099,      "185",  1,      203.003220,     86.343150,     70.713000,       2.270000,       04-07-2022/08:17:55.0,  0.000000,       107,   00001110;
                427819100,      "186",  1,      203.002600,     86.464110,     70.655800,       2.270000,       04-07-2022/08:18:07.0,  0.000000,       107,   00001110;
                427819101,      "187",  1,      200.404040,     86.232630,     72.047800,       2.270000,       04-07-2022/08:18:44.0,  0.000000,       107,   00001110;
