HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "3EP1"
                OPERATOR        "EH"
                CREATION_DATE   03-02-2021/00:05:06.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                276824221,      "151",  398174.979220,  7607190.025739, 876.524285,     "0",    03-02-2021/02:55:40.0   ,       MEAS;
                276824224,      "152",  398199.245846,  7607191.709727, 878.300671,     "0",    03-02-2021/02:57:02.0   ,       MEAS;
                276824227,      "153",  398199.259823,  7607191.680388, 878.034398,     "0",    03-02-2021/02:57:20.0   ,       MEAS;
                276824230,      "154",  398199.766201,  7607186.014081, 878.117352,     "0",    03-02-2021/02:57:55.0   ,       MEAS;
                276824233,      "155",  398199.795523,  7607185.997674, 877.929104,     "0",    03-02-2021/02:58:16.0   ,       MEAS;
                276824236,      "156",  398199.957914,  7607182.499683, 878.110634,     "0",    03-02-2021/02:58:43.0   ,       MEAS;
                276824239,      "157",  398199.970759,  7607182.513289, 877.842276,     "0",    03-02-2021/02:58:58.0   ,       MEAS;
                276824242,      "158",  398199.889301,  7607178.910628, 877.967321,     "0",    03-02-2021/02:59:26.0   ,       MEAS;
                276824245,      "159",  398199.883707,  7607178.895168, 877.706551,     "0",    03-02-2021/02:59:40.0   ,       MEAS;
                276824248,      "160",  398199.779467,  7607175.769850, 877.867702,     "0",    03-02-2021/03:00:04.0   ,       MEAS;
                276824251,      "161",  398199.774452,  7607175.765968, 877.624257,     "0",    03-02-2021/03:00:16.0   ,       MEAS;
                276824254,      "162",  398225.463984,  7607177.606237, 879.874982,     "0",    03-02-2021/03:01:53.0   ,       MEAS;
                276824257,      "163",  398225.450271,  7607177.582590, 879.532790,     "0",    03-02-2021/03:02:08.0   ,       MEAS;
                276824260,      "164",  398225.177240,  7607180.843916, 879.887718,     "0",    03-02-2021/03:02:36.0   ,       MEAS;
                276824263,      "165",  398225.185536,  7607180.731695, 879.748516,     "0",    03-02-2021/03:03:20.0   ,       MEAS;
                276824266,      "166",  398224.752049,  7607184.050579, 879.937132,     "0",    03-02-2021/03:03:58.0   ,       MEAS;
                276824269,      "167",  398224.754586,  7607184.044436, 879.606037,     "0",    03-02-2021/03:04:11.0   ,       MEAS;
                276824272,      "168",  398224.055317,  7607188.868958, 880.018164,     "0",    03-02-2021/03:05:06.0   ,       MEAS;
                276824275,      "169",  398224.043455,  7607188.847563, 879.795231,     "0",    03-02-2021/03:05:28.0   ,       MEAS;
                276824278,      "170",  398224.123940,  7607192.762191, 879.862323,     "0",    03-02-2021/03:10:21.0   ,       MEAS;
                276824281,      "171",  398224.072290,  7607192.728483, 879.733088,     "0",    03-02-2021/03:11:03.0   ,       MEAS;
